Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,633",9,52,99.44%,99.44%,99.78%,99.78%,99.66%,99.66%,0.19%,0.19%,0.19%,0.19%
2,1-<2 mo,"1,572",19,70,98.76%,98.21%,99.78%,99.56%,98.98%,98.65%,0.28%,0.34%,0.28%,0.34%
3,2-<3 mo,"1,483",27,83,98.13%,96.37%,99.78%,99.34%,98.34%,97.01%,0.36%,0.48%,0.36%,0.48%
4,3-<4 mo,"1,373",21,61,98.44%,94.86%,99.79%,99.13%,98.64%,95.70%,0.34%,0.57%,0.34%,0.58%
5,4-<5 mo,"1,291",18,75,98.56%,93.50%,99.79%,98.92%,98.77%,94.52%,0.34%,0.65%,0.34%,0.66%
6,5-<6 mo,"1,198",24,54,97.95%,91.59%,99.79%,98.72%,98.15%,92.78%,0.41%,0.75%,0.41%,0.76%
7,6-<7 mo,"1,120",24,74,97.78%,89.56%,99.81%,98.52%,97.97%,90.90%,0.45%,0.84%,0.45%,0.85%
8,7-<8 mo,"1,022",19,56,98.09%,87.84%,99.81%,98.34%,98.27%,89.33%,0.43%,0.91%,0.44%,0.92%
9,8-<9 mo,947,19,62,97.93%,86.02%,99.81%,98.16%,98.11%,87.64%,0.47%,0.98%,0.47%,1.00%
10,9-<10 mo,866,19,68,97.72%,84.06%,99.82%,97.98%,97.90%,85.79%,0.52%,1.06%,0.52%,1.08%
11,10-<11 mo,779,24,68,96.78%,81.35%,99.82%,97.80%,96.96%,83.18%,0.65%,1.16%,0.65%,1.18%
12,11-<12 mo,687,6,66,99.08%,80.60%,99.82%,97.62%,99.27%,82.57%,0.37%,1.19%,0.37%,1.22%
13,12-<13 mo,615,5,43,99.16%,79.92%,99.79%,97.41%,99.36%,82.05%,0.38%,1.22%,0.38%,1.25%
14,13-<14 mo,567,11,61,97.95%,78.29%,99.80%,97.22%,98.15%,80.52%,0.61%,1.29%,0.61%,1.32%
15,14-<15 mo,495,5,46,98.94%,77.46%,99.80%,97.03%,99.14%,79.83%,0.47%,1.33%,0.47%,1.37%
16,15-<16 mo,444,6,56,98.56%,76.34%,99.80%,96.84%,98.75%,78.83%,0.58%,1.38%,0.59%,1.43%
17,16-<17 mo,382,5,47,98.61%,75.27%,99.81%,96.66%,98.79%,77.88%,0.62%,1.44%,0.62%,1.49%
18,17-<18 mo,330,4,39,98.71%,74.30%,99.81%,96.47%,98.90%,77.02%,0.64%,1.50%,0.64%,1.56%
19,18-<19 mo,287,6,50,97.71%,72.60%,99.81%,96.29%,97.90%,75.40%,0.92%,1.62%,0.93%,1.68%
20,19-<20 mo,231,4,52,98.05%,71.19%,99.81%,96.10%,98.24%,74.07%,0.97%,1.74%,0.97%,1.81%
21,20-<21 mo,175,1,50,99.33%,70.71%,99.82%,95.93%,99.51%,73.71%,0.66%,1.79%,0.67%,1.87%
22,21-<22 mo,124,1,50,98.99%,70.00%,99.82%,95.75%,99.17%,73.10%,1.01%,1.91%,1.01%,1.99%
23,22-<23 mo,73,1,36,98.18%,68.72%,99.83%,95.59%,98.35%,71.89%,1.80%,2.26%,1.80%,2.36%
24,23-<24 mo,36,0,36,+,+,99.83%,95.43%,+,+,+,+,+,+
