Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,643,25,27,96.03%,96.03%,99.76%,99.76%,96.26%,96.26%,0.78%,0.78%,0.78%,0.78%
2,1-<2 mo,591,5,29,99.13%,95.20%,99.77%,99.52%,99.36%,95.65%,0.39%,0.86%,0.39%,0.86%
3,2-<3 mo,557,17,25,96.88%,92.22%,99.77%,99.29%,97.10%,92.88%,0.75%,1.09%,0.75%,1.10%
4,3-<4 mo,515,10,21,98.02%,90.40%,99.78%,99.08%,98.23%,91.24%,0.62%,1.21%,0.62%,1.22%
5,4-<5 mo,484,5,26,98.94%,89.44%,99.78%,98.86%,99.15%,90.47%,0.47%,1.27%,0.47%,1.29%
6,5-<6 mo,453,5,26,98.86%,88.42%,99.78%,98.64%,99.08%,89.63%,0.51%,1.34%,0.51%,1.36%
7,6-<7 mo,422,5,29,98.77%,87.33%,99.78%,98.43%,98.99%,88.73%,0.55%,1.41%,0.55%,1.43%
8,7-<8 mo,388,4,21,98.94%,86.41%,99.77%,98.20%,99.16%,87.99%,0.53%,1.47%,0.53%,1.49%
9,8-<9 mo,363,11,24,96.87%,83.70%,99.78%,97.98%,97.08%,85.42%,0.93%,1.63%,0.93%,1.67%
10,9-<10 mo,328,3,31,99.04%,82.90%,99.78%,97.77%,99.26%,84.79%,0.55%,1.68%,0.55%,1.72%
11,10-<11 mo,294,2,26,99.29%,82.31%,99.78%,97.56%,99.51%,84.37%,0.50%,1.72%,0.50%,1.76%
12,11-<12 mo,266,3,23,98.82%,81.34%,99.77%,97.33%,99.05%,83.57%,0.68%,1.79%,0.68%,1.84%
13,12-<13 mo,240,4,21,98.26%,79.92%,99.74%,97.08%,98.51%,82.32%,0.86%,1.89%,0.87%,1.95%
14,13-<14 mo,215,3,15,98.55%,78.76%,99.73%,96.82%,98.82%,81.35%,0.83%,1.98%,0.83%,2.04%
15,14-<15 mo,197,3,25,98.37%,77.48%,99.73%,96.56%,98.64%,80.25%,0.93%,2.08%,0.93%,2.15%
16,15-<16 mo,169,1,15,99.38%,77.00%,99.73%,96.30%,99.65%,79.96%,0.62%,2.12%,0.62%,2.20%
17,16-<17 mo,153,2,27,98.57%,75.90%,99.74%,96.05%,98.83%,79.02%,1.01%,2.23%,1.01%,2.32%
18,17-<18 mo,124,2,21,98.24%,74.56%,99.72%,95.78%,98.51%,77.85%,1.24%,2.38%,1.24%,2.49%
19,18-<19 mo,101,0,10,100.00%,74.56%,99.72%,95.51%,100.0000%*,77.8486%#,0.00%,2.38%,0.00%,2.4886%#
20,19-<20 mo,91,0,15,100.00%,74.56%,99.72%,95.24%,100.0000%*,77.8486%#,0.00%,2.38%,0.00%,2.4886%#
21,20-<21 mo,76,0,21,100.00%,74.56%,99.73%,94.99%,100.0000%*,77.8486%#,0.00%,2.38%,0.00%,2.4886%#
22,21-<22 mo,55,1,21,97.75%,72.89%,99.74%,94.75%,98.01%,76.93%,2.22%,2.86%,2.23%,3.02%
23,22-<23 mo,33,0,19,100.00%,72.89%,99.71%,94.48%,100.0000%*,76.9295%#,0.00%,2.86%,0.00%,3.0175%#
24,23-<24 mo,14,0,14,+,+,99.76%,94.25%,+,+,+,+,+,+
