Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,145,1,8,99.29%,99.29%,99.58%,99.58%,99.71%,99.71%,0.71%,0.71%,0.71%,0.71%
2,1-<2 mo,136,4,8,96.97%,96.28%,99.57%,99.15%,97.39%,97.11%,1.49%,1.63%,1.50%,1.65%
3,2-<3 mo,124,0,7,100.00%,96.28%,99.54%,98.69%,100.0000%*,97.1105%#,0.00%,1.63%,0.00%,1.6463%#
4,3-<4 mo,117,1,3,99.13%,95.45%,99.52%,98.22%,99.61%,97.1105%#,0.86%,1.82%,0.87%,1.6463%#
5,4-<5 mo,113,2,6,98.18%,93.71%,99.52%,97.75%,98.66%,95.87%,1.27%,2.16%,1.28%,2.21%
6,5-<6 mo,105,1,2,99.04%,92.81%,99.50%,97.26%,99.53%,95.42%,0.96%,2.32%,0.96%,2.39%
7,6-<7 mo,102,2,6,97.98%,90.94%,99.50%,96.78%,98.47%,93.97%,1.41%,2.62%,1.42%,2.71%
8,7-<8 mo,94,2,5,97.81%,88.95%,99.52%,96.31%,98.29%,92.35%,1.53%,2.92%,1.54%,3.03%
9,8-<9 mo,87,1,5,98.82%,87.90%,99.54%,95.87%,99.27%,91.68%,1.18%,3.07%,1.18%,3.20%
10,9-<10 mo,81,3,3,96.23%,84.58%,99.56%,95.45%,96.65%,88.61%,2.14%,3.50%,2.15%,3.67%
11,10-<11 mo,75,1,8,98.59%,83.39%,99.54%,95.01%,99.05%,87.77%,1.40%,3.65%,1.40%,3.84%
12,11-<12 mo,66,1,6,98.41%,82.06%,99.50%,94.54%,98.90%,86.81%,1.57%,3.82%,1.58%,4.04%
13,12-<13 mo,59,2,5,96.46%,79.16%,99.49%,94.05%,96.96%,84.16%,2.46%,4.20%,2.47%,4.47%
14,13-<14 mo,52,0,4,100.00%,79.16%,99.50%,93.58%,100.0000%*,84.1643%#,0.00%,4.20%,0.00%,4.4686%#
15,14-<15 mo,48,0,8,100.00%,79.16%,99.46%,93.08%,100.0000%*,84.1643%#,0.00%,4.20%,0.00%,4.4686%#
16,15-<16 mo,40,1,2,97.44%,77.13%,99.44%,92.55%,97.99%,83.33%,2.53%,4.56%,2.55%,4.93%
17,16-<17 mo,37,1,2,97.22%,74.99%,99.44%,92.04%,97.77%,81.47%,2.74%,4.91%,2.75%,5.33%
18,17-<18 mo,34,0,2,100.00%,74.99%,99.44%,91.52%,100.0000%*,81.4747%#,0.00%,4.91%,0.00%,5.3348%#
19,18-<19 mo,32,0,7,100.00%,74.99%,99.48%,91.04%,100.0000%*,81.4747%#,0.00%,4.91%,0.00%,5.3348%#
20,19-<20 mo,25,0,5,100.00%,74.99%,99.37%,90.47%,100.0000%*,81.4747%#,0.00%,4.91%,0.00%,5.3348%#
21,20-<21 mo,20,1,5,94.29%,70.70%,99.59%,90.10%,94.68%,78.47%,5.55%,6.22%,5.57%,6.91%
22,21-<22 mo,14,0,4,100.00%,70.70%,99.54%,89.68%,100.0000%*,78.4721%#,0.00%,6.22%,0.00%,6.9085%#
23,22-<23 mo,10,0,5,100.00%,70.70%,99.60%,89.32%,100.0000%*,78.4721%#,0.00%,6.22%,0.00%,6.9085%#
24,23-<24 mo,5,0,5,+,+,99.29%,88.68%,+,+,+,+,+,+
