Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,280,21,9,92.56%,92.56%,99.71%,99.71%,92.82%,92.82%,1.56%,1.56%,1.57%,1.57%
2,1-<2 mo,250,19,10,92.21%,85.44%,99.71%,99.42%,92.47%,85.91%,1.70%,2.11%,1.71%,2.13%
3,2-<3 mo,221,14,9,93.37%,79.98%,99.71%,99.14%,93.64%,80.62%,1.71%,2.40%,1.71%,2.43%
4,3-<4 mo,198,8,7,95.63%,76.62%,99.72%,98.86%,95.90%,77.44%,1.51%,2.56%,1.52%,2.60%
5,4-<5 mo,183,4,6,97.63%,74.95%,99.71%,98.58%,97.90%,75.94%,1.17%,2.62%,1.18%,2.67%
6,5-<6 mo,173,8,11,95.11%,71.39%,99.73%,98.31%,95.36%,72.50%,1.70%,2.78%,1.71%,2.83%
7,6-<7 mo,154,6,11,95.85%,68.42%,99.73%,98.05%,96.11%,69.67%,1.68%,2.91%,1.68%,2.97%
8,7-<8 mo,137,7,6,94.66%,64.82%,99.74%,97.80%,94.91%,66.17%,1.98%,3.05%,1.99%,3.12%
9,8-<9 mo,124,6,7,94.98%,61.75%,99.73%,97.54%,95.23%,63.16%,2.00%,3.15%,2.01%,3.23%
10,9-<10 mo,111,4,8,96.38%,59.61%,99.73%,97.28%,96.61%,61.07%,1.76%,3.22%,1.77%,3.31%
11,10-<11 mo,99,4,3,95.80%,57.20%,99.72%,97.01%,96.07%,58.76%,2.07%,3.30%,2.08%,3.40%
12,11-<12 mo,92,2,13,97.66%,55.75%,99.72%,96.74%,97.70%,57.32%,1.65%,3.37%,1.65%,3.48%
13,12-<13 mo,77,3,5,96.15%,53.34%,99.68%,96.44%,96.20%,54.92%,2.24%,3.51%,2.25%,3.61%
14,13-<14 mo,69,1,0,97.88%,52.33%,99.68%,96.14%,97.91%,53.91%,2.04%,3.55%,2.04%,3.66%
15,14-<15 mo,68,2,5,96.98%,50.90%,99.69%,95.85%,97.23%,52.88%,2.06%,3.60%,2.07%,3.75%
16,15-<16 mo,61,2,2,96.57%,49.38%,99.72%,95.59%,96.79%,51.34%,2.33%,3.65%,2.34%,3.81%
17,16-<17 mo,57,3,5,93.88%,46.44%,99.76%,95.36%,94.11%,48.46%,3.57%,3.80%,3.57%,3.97%
18,17-<18 mo,49,4,6,87.87%,41.29%,99.76%,95.14%,88.09%,43.25%,5.61%,4.04%,5.62%,4.22%
19,18-<19 mo,39,2,7,94.85%,39.38%,99.75%,94.91%,95.03%,41.22%,3.42%,4.08%,3.44%,4.29%
20,19-<20 mo,30,0,2,100.00%,39.38%,99.77%,94.69%,100.00%,41.22%,0.00%,4.08%,0.00%,4.29%
21,20-<21 mo,28,0,5,100.00%,39.38%,99.76%,94.47%,100.00%,41.22%,0.00%,4.08%,0.00%,4.29%
22,21-<22 mo,23,2,3,95.02%,36.33%,99.73%,94.22%,95.03%,38.17%,3.20%,4.37%,3.20%,4.57%
23,22-<23 mo,18,0,3,+,+,99.73%,93.98%,+,+,+,+,+,+
