Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,038",237,119,92.46%,92.46%,99.73%,99.73%,92.71%,92.71%,0.48%,0.48%,0.48%,0.48%
2,1-<2 mo,"2,682",156,85,94.40%,87.31%,99.73%,99.46%,94.65%,87.78%,0.44%,0.61%,0.45%,0.62%
3,2-<3 mo,"2,441",96,105,96.13%,83.97%,99.73%,99.19%,96.39%,84.64%,0.39%,0.68%,0.40%,0.69%
4,3-<4 mo,"2,240",71,99,97.00%,81.51%,99.73%,98.92%,97.26%,82.36%,0.36%,0.72%,0.36%,0.73%
5,4-<5 mo,"2,070",70,73,96.70%,78.86%,99.74%,98.67%,96.96%,79.88%,0.39%,0.77%,0.39%,0.78%
6,5-<6 mo,"1,927",54,134,97.13%,76.64%,99.74%,98.41%,97.39%,77.83%,0.39%,0.80%,0.39%,0.82%
7,6-<7 mo,"1,739",34,94,98.00%,75.11%,99.74%,98.16%,98.25%,76.46%,0.34%,0.83%,0.35%,0.85%
8,7-<8 mo,"1,611",35,87,97.91%,73.58%,99.75%,97.91%,98.16%,75.07%,0.35%,0.86%,0.35%,0.87%
9,8-<9 mo,"1,489",19,88,98.69%,72.63%,99.75%,97.67%,98.94%,74.28%,0.30%,0.87%,0.30%,0.89%
10,9-<10 mo,"1,382",24,72,98.28%,71.41%,99.75%,97.43%,98.52%,73.21%,0.35%,0.90%,0.35%,0.92%
11,10-<11 mo,"1,286",14,71,98.90%,70.65%,99.75%,97.19%,99.14%,72.59%,0.30%,0.91%,0.30%,0.93%
12,11-<12 mo,"1,201",23,142,98.07%,69.35%,99.75%,96.95%,98.31%,71.41%,0.40%,0.93%,0.40%,0.96%
13,12-<13 mo,"1,036",18,77,98.29%,68.17%,99.73%,96.70%,98.55%,70.36%,0.40%,0.96%,0.40%,0.99%
14,13-<14 mo,941,19,64,97.87%,66.75%,99.73%,96.44%,98.14%,69.07%,0.49%,1.00%,0.49%,1.03%
15,14-<15 mo,858,8,76,99.09%,66.17%,99.73%,96.19%,99.36%,68.63%,0.32%,1.01%,0.32%,1.05%
16,15-<16 mo,774,10,48,98.68%,65.33%,99.74%,95.95%,98.93%,67.92%,0.42%,1.03%,0.42%,1.07%
17,16-<17 mo,716,11,89,98.36%,64.29%,99.73%,95.70%,98.62%,67.00%,0.50%,1.06%,0.50%,1.11%
18,17-<18 mo,616,4,116,99.29%,63.87%,99.74%,95.46%,99.54%,66.71%,0.35%,1.08%,0.36%,1.13%
19,18-<19 mo,496,5,82,98.84%,63.15%,99.74%,95.22%,99.10%,66.13%,0.52%,1.11%,0.52%,1.17%
20,19-<20 mo,409,10,67,97.28%,61.48%,99.74%,94.98%,97.53%,64.53%,0.85%,1.20%,0.86%,1.26%
21,20-<21 mo,332,3,64,98.96%,60.83%,99.74%,94.74%,99.22%,64.02%,0.60%,1.25%,0.61%,1.31%
22,21-<22 mo,265,3,57,98.87%,60.22%,99.72%,94.49%,99.10%,63.48%,0.64%,1.29%,0.65%,1.36%
23,22-<23 mo,205,2,76,98.96%,59.67%,99.71%,94.23%,99.20%,63.01%,0.73%,1.33%,0.73%,1.42%
24,23-<24 mo,127,1,126,+,+,99.70%,93.96%,+,+,+,+,+,+
