Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"10,467","1,099",371,88.77%,88.77%,99.79%,99.79%,88.95%,88.95%,0.33%,0.33%,0.33%,0.33%
2,1-<2 mo,"8,997",739,320,91.44%,81.19%,99.80%,99.59%,91.62%,81.52%,0.31%,0.41%,0.32%,0.41%
3,2-<3 mo,"7,938",500,388,93.27%,75.76%,99.80%,99.40%,93.45%,76.21%,0.30%,0.45%,0.30%,0.45%
4,3-<4 mo,"7,050",376,294,94.55%,71.64%,99.81%,99.21%,94.73%,72.20%,0.29%,0.48%,0.29%,0.48%
5,4-<5 mo,"6,380",299,344,95.13%,68.17%,99.81%,99.02%,95.31%,68.82%,0.29%,0.50%,0.29%,0.50%
6,5-<6 mo,"5,737",240,323,95.48%,65.12%,99.81%,98.84%,95.66%,65.86%,0.30%,0.51%,0.30%,0.52%
7,6-<7 mo,"5,174",198,277,95.98%,62.52%,99.81%,98.65%,96.15%,63.34%,0.30%,0.53%,0.30%,0.54%
8,7-<8 mo,"4,699",169,291,95.97%,60.03%,99.81%,98.47%,96.15%,60.93%,0.32%,0.54%,0.32%,0.55%
9,8-<9 mo,"4,239",156,310,96.09%,57.69%,99.81%,98.28%,96.27%,58.65%,0.32%,0.55%,0.33%,0.57%
10,9-<10 mo,"3,773",122,275,96.39%,55.63%,99.81%,98.10%,96.57%,56.66%,0.34%,0.57%,0.34%,0.58%
11,10-<11 mo,"3,376",100,281,96.76%,53.84%,99.82%,97.93%,96.93%,54.93%,0.34%,0.58%,0.34%,0.59%
12,11-<12 mo,"2,995",104,230,96.02%,51.74%,99.82%,97.75%,96.19%,52.87%,0.40%,0.59%,0.40%,0.61%
13,12-<13 mo,"2,661",93,178,96.44%,49.90%,99.80%,97.56%,96.62%,51.08%,0.39%,0.60%,0.39%,0.62%
14,13-<14 mo,"2,390",65,221,97.06%,48.43%,99.81%,97.37%,97.25%,49.68%,0.38%,0.61%,0.38%,0.63%
15,14-<15 mo,"2,104",55,217,97.03%,47.03%,99.80%,97.18%,97.22%,48.32%,0.42%,0.63%,0.42%,0.65%
16,15-<16 mo,"1,832",59,188,96.32%,45.31%,99.81%,97.00%,96.50%,46.64%,0.50%,0.64%,0.50%,0.66%
17,16-<17 mo,"1,585",38,223,97.35%,44.11%,99.81%,96.82%,97.54%,45.49%,0.45%,0.66%,0.45%,0.68%
18,17-<18 mo,"1,324",23,195,98.13%,43.29%,99.81%,96.64%,98.31%,44.72%,0.42%,0.67%,0.42%,0.69%
19,18-<19 mo,"1,106",29,164,97.13%,42.06%,99.81%,96.46%,97.32%,43.53%,0.56%,0.69%,0.57%,0.72%
20,19-<20 mo,913,22,189,96.88%,40.79%,99.81%,96.28%,97.06%,42.28%,0.68%,0.72%,0.69%,0.75%
21,20-<21 mo,702,11,190,97.89%,39.96%,99.82%,96.11%,98.06%,41.49%,0.66%,0.75%,0.67%,0.78%
22,21-<22 mo,501,10,173,97.62%,39.02%,99.81%,95.93%,97.80%,40.58%,0.81%,0.79%,0.81%,0.83%
23,22-<23 mo,318,2,166,99.48%,38.78%,99.82%,95.76%,99.51%,40.35%,0.36%,0.81%,0.37%,0.84%
24,23-<24 mo,150,1,149,+,+,99.82%,95.59%,+,+,+,+,+,+
