Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,753,1,35,99.90%,99.90%,99.78%,99.78%,99.91%,99.91%,0.10%,0.10%,0.10%,0.10%
2,1-<2 mo,717,5,39,99.25%,99.15%,99.78%,99.56%,99.46%,99.42%,0.34%,0.35%,0.34%,0.35%
3,2-<3 mo,673,2,46,99.68%,98.83%,99.78%,99.34%,99.87%,99.33%,0.24%,0.42%,0.24%,0.43%
4,3-<4 mo,625,7,33,98.66%,97.50%,99.78%,99.12%,98.88%,98.37%,0.51%,0.66%,0.52%,0.67%
5,4-<5 mo,585,6,27,98.56%,96.10%,99.78%,98.90%,98.73%,97.12%,0.58%,0.85%,0.58%,0.87%
6,5-<6 mo,552,2,29,99.48%,95.62%,99.79%,98.69%,99.65%,96.79%,0.36%,0.91%,0.37%,0.93%
7,6-<7 mo,521,3,33,99.53%,95.15%,99.79%,98.49%,99.57%,96.44%,0.28%,0.95%,0.28%,0.97%
8,7-<8 mo,485,1,36,99.79%,94.95%,99.79%,98.28%,99.82%,96.26%,0.21%,0.97%,0.21%,0.99%
9,8-<9 mo,448,0,33,100.00%,94.95%,99.79%,98.08%,100.00%,96.26%,0.00%,0.97%,0.00%,0.99%
10,9-<10 mo,415,3,27,99.05%,94.06%,99.79%,97.87%,99.25%,96.05%,0.55%,1.09%,0.55%,1.12%
11,10-<11 mo,385,3,34,98.95%,93.09%,99.79%,97.66%,99.14%,95.24%,0.61%,1.21%,0.61%,1.25%
12,11-<12 mo,348,1,18,99.80%,92.89%,99.79%,97.47%,99.81%,95.10%,0.20%,1.22%,0.20%,1.27%
13,12-<13 mo,329,3,25,98.77%,91.78%,99.77%,97.25%,98.98%,94.32%,0.71%,1.36%,0.71%,1.42%
14,13-<14 mo,301,1,34,99.77%,91.55%,99.77%,97.03%,99.78%,94.12%,0.23%,1.38%,0.23%,1.44%
15,14-<15 mo,266,3,27,98.47%,90.19%,99.77%,96.81%,98.68%,93.09%,0.88%,1.56%,0.89%,1.64%
16,15-<16 mo,236,0,27,100.00%,90.19%,99.77%,96.59%,100.00%,93.09%,0.00%,1.56%,0.00%,1.64%
17,16-<17 mo,209,0,21,100.00%,90.19%,99.77%,96.37%,100.00%,93.09%,0.00%,1.56%,0.00%,1.64%
18,17-<18 mo,188,2,26,98.83%,89.15%,99.77%,96.15%,99.03%,92.55%,0.86%,1.72%,0.86%,1.82%
19,18-<19 mo,160,0,18,100.00%,89.15%,99.77%,95.94%,100.00%,92.55%,0.00%,1.72%,0.00%,1.82%
20,19-<20 mo,142,2,30,97.76%,87.26%,99.76%,95.72%,97.94%,90.84%,1.55%,2.10%,1.55%,2.26%
21,20-<21 mo,110,2,27,97.47%,85.13%,99.76%,95.49%,97.69%,88.94%,1.79%,2.52%,1.80%,2.71%
22,21-<22 mo,81,0,25,100.00%,85.13%,99.76%,95.27%,100.00%,88.94%,0.00%,2.52%,0.00%,2.71%
23,22-<23 mo,56,0,29,100.00%,85.13%,99.74%,95.03%,100.00%,88.94%,0.00%,2.52%,0.00%,2.71%
24,23-<24 mo,27,0,27,+,+,99.71%,94.77%,+,+,+,+,+,+
