Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,914",242,122,91.52%,91.52%,99.75%,99.75%,91.74%,91.74%,0.52%,0.52%,0.52%,0.52%
2,1-<2 mo,"2,550",326,113,86.93%,79.55%,99.76%,99.52%,87.13%,79.94%,0.68%,0.77%,0.68%,0.77%
3,2-<3 mo,"2,111",246,94,88.08%,70.07%,99.77%,99.29%,88.29%,70.57%,0.71%,0.88%,0.71%,0.89%
4,3-<4 mo,"1,771",171,68,90.16%,63.17%,99.77%,99.06%,90.36%,63.77%,0.71%,0.94%,0.72%,0.95%
5,4-<5 mo,"1,532",132,69,91.19%,57.60%,99.78%,98.84%,91.39%,58.28%,0.73%,0.97%,0.73%,0.99%
6,5-<6 mo,"1,331",107,71,91.74%,52.85%,99.79%,98.63%,91.94%,53.58%,0.76%,1.00%,0.77%,1.01%
7,6-<7 mo,"1,153",107,62,90.46%,47.81%,99.80%,98.43%,90.65%,48.57%,0.88%,1.01%,0.88%,1.03%
8,7-<8 mo,984,77,58,91.94%,43.95%,99.80%,98.24%,92.12%,44.74%,0.88%,1.02%,0.88%,1.04%
9,8-<9 mo,849,64,60,92.19%,40.52%,99.81%,98.05%,92.36%,41.32%,0.94%,1.03%,0.94%,1.05%
10,9-<10 mo,725,65,42,90.77%,36.78%,99.81%,97.86%,90.94%,37.58%,1.09%,1.03%,1.09%,1.06%
11,10-<11 mo,618,38,36,93.67%,34.45%,99.82%,97.69%,93.84%,35.26%,0.99%,1.03%,1.00%,1.06%
12,11-<12 mo,544,43,47,91.74%,31.60%,99.82%,97.52%,91.90%,32.41%,1.21%,1.04%,1.21%,1.06%
13,12-<13 mo,454,33,28,92.50%,29.23%,99.81%,97.33%,92.68%,30.03%,1.26%,1.04%,1.26%,1.07%
14,13-<14 mo,393,27,29,92.87%,27.15%,99.82%,97.15%,93.04%,27.94%,1.32%,1.04%,1.33%,1.07%
15,14-<15 mo,337,20,31,93.78%,25.46%,99.82%,96.97%,93.95%,26.25%,1.35%,1.04%,1.35%,1.07%
16,15-<16 mo,286,20,35,92.55%,23.56%,99.82%,96.80%,92.72%,24.34%,1.60%,1.05%,1.61%,1.08%
17,16-<17 mo,231,14,29,93.53%,22.04%,99.81%,96.62%,93.71%,22.81%,1.67%,1.05%,1.67%,1.09%
18,17-<18 mo,188,11,24,93.75%,20.66%,99.82%,96.44%,93.92%,21.42%,1.82%,1.07%,1.83%,1.11%
19,18-<19 mo,153,14,34,89.71%,18.53%,99.81%,96.26%,89.88%,19.25%,2.61%,1.10%,2.61%,1.14%
20,19-<20 mo,105,6,21,93.65%,17.36%,99.79%,96.05%,93.85%,18.07%,2.51%,1.13%,2.51%,1.17%
21,20-<21 mo,78,3,17,95.68%,16.61%,99.76%,95.83%,95.91%,17.33%,2.44%,1.16%,2.44%,1.21%
22,21-<22 mo,58,3,26,93.33%,15.50%,99.75%,95.59%,93.57%,16.22%,3.72%,1.25%,3.73%,1.30%
23,22-<23 mo,29,3,15,86.05%,13.34%,99.73%,95.33%,86.28%,13.99%,7.47%,1.58%,7.49%,1.66%
24,23-<24 mo,11,0,11,+,+,99.80%,95.14%,+,+,+,+,+,+
