Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,163",48,59,95.64%,95.64%,99.77%,99.77%,95.86%,95.86%,0.61%,0.61%,0.62%,0.62%
2,1-<2 mo,"1,056",69,28,93.25%,89.19%,99.77%,99.54%,93.46%,89.59%,0.78%,0.94%,0.79%,0.95%
3,2-<3 mo,959,58,43,93.64%,83.59%,99.77%,99.32%,93.85%,84.14%,0.81%,1.13%,0.81%,1.14%
4,3-<4 mo,858,43,38,94.88%,79.32%,99.77%,99.10%,95.09%,80.01%,0.77%,1.24%,0.77%,1.26%
5,4-<5 mo,777,36,39,95.23%,75.55%,99.78%,98.88%,95.44%,76.37%,0.78%,1.33%,0.78%,1.35%
6,5-<6 mo,702,34,37,95.00%,71.79%,99.78%,98.66%,95.20%,72.72%,0.84%,1.41%,0.84%,1.43%
7,6-<7 mo,631,25,38,95.87%,68.83%,99.79%,98.45%,96.08%,69.86%,0.81%,1.47%,0.81%,1.50%
8,7-<8 mo,568,25,37,95.40%,65.72%,99.79%,98.25%,95.60%,66.83%,0.90%,1.53%,0.91%,1.56%
9,8-<9 mo,506,29,22,94.08%,61.85%,99.80%,98.05%,94.27%,63.01%,1.07%,1.60%,1.08%,1.63%
10,9-<10 mo,455,27,22,93.79%,58.12%,99.80%,97.85%,93.98%,59.30%,1.16%,1.65%,1.16%,1.69%
11,10-<11 mo,406,25,42,93.60%,54.31%,99.79%,97.65%,93.79%,55.54%,1.25%,1.71%,1.25%,1.76%
12,11-<12 mo,339,15,26,95.59%,51.89%,99.79%,97.45%,95.79%,53.17%,1.12%,1.75%,1.12%,1.80%
13,12-<13 mo,298,19,23,93.48%,48.54%,99.76%,97.23%,93.70%,49.85%,1.45%,1.80%,1.46%,1.85%
14,13-<14 mo,256,10,20,95.94%,46.59%,99.78%,97.01%,96.15%,47.95%,1.27%,1.83%,1.27%,1.89%
15,14-<15 mo,226,10,10,95.56%,44.49%,99.78%,96.80%,95.77%,45.90%,1.38%,1.87%,1.38%,1.93%
16,15-<16 mo,206,5,19,97.51%,43.37%,99.77%,96.58%,97.74%,44.86%,1.10%,1.88%,1.10%,1.95%
17,16-<17 mo,182,7,26,95.74%,41.58%,99.77%,96.36%,95.96%,43.10%,1.57%,1.92%,1.58%,2.00%
18,17-<18 mo,149,6,18,95.56%,39.80%,99.77%,96.15%,95.77%,41.34%,1.77%,1.97%,1.78%,2.05%
19,18-<19 mo,125,2,21,98.30%,39.08%,99.78%,95.94%,98.34%,40.62%,1.19%,2.00%,1.19%,2.08%
20,19-<20 mo,102,2,25,98.06%,38.17%,99.78%,95.74%,98.09%,39.71%,1.32%,2.06%,1.32%,2.14%
21,20-<21 mo,75,1,18,98.36%,37.57%,99.77%,95.52%,98.37%,39.11%,1.59%,2.11%,1.59%,2.19%
22,21-<22 mo,56,3,20,93.24%,35.18%,99.76%,95.29%,93.43%,36.87%,3.73%,2.37%,3.74%,2.49%
23,22-<23 mo,33,0,17,100.00%,35.18%,99.77%,95.08%,100.00%,36.87%,0.00%,2.37%,0.00%,2.49%
24,23-<24 mo,16,1,15,+,+,99.84%,94.94%,+,+,+,+,+,+
