Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,601",47,65,97.00%,97.00%,99.81%,99.81%,97.19%,97.19%,0.43%,0.43%,0.43%,0.43%
2,1-<2 mo,"1,489",31,83,97.86%,94.93%,99.82%,99.63%,98.04%,95.28%,0.38%,0.56%,0.38%,0.56%
3,2-<3 mo,"1,375",13,72,99.03%,94.00%,99.82%,99.45%,99.20%,94.52%,0.27%,0.61%,0.27%,0.61%
4,3-<4 mo,"1,290",9,49,99.29%,93.34%,99.83%,99.28%,99.46%,94.01%,0.24%,0.65%,0.24%,0.65%
5,4-<5 mo,"1,232",9,74,99.25%,92.63%,99.83%,99.12%,99.41%,93.46%,0.25%,0.68%,0.25%,0.69%
6,5-<6 mo,"1,149",11,67,99.01%,91.72%,99.83%,98.95%,99.18%,92.69%,0.30%,0.73%,0.30%,0.74%
7,6-<7 mo,"1,071",10,70,99.03%,90.83%,99.84%,98.79%,99.19%,91.94%,0.30%,0.77%,0.30%,0.78%
8,7-<8 mo,991,12,65,98.75%,89.70%,99.84%,98.64%,98.90%,90.93%,0.36%,0.83%,0.36%,0.84%
9,8-<9 mo,914,5,57,99.44%,89.19%,99.85%,98.49%,99.59%,90.56%,0.25%,0.86%,0.25%,0.87%
10,9-<10 mo,852,13,70,98.41%,87.77%,99.85%,98.34%,98.56%,89.25%,0.44%,0.93%,0.44%,0.94%
11,10-<11 mo,769,10,69,98.64%,86.58%,99.85%,98.19%,98.79%,88.17%,0.43%,0.99%,0.43%,1.01%
12,11-<12 mo,690,10,58,98.49%,85.27%,99.85%,98.05%,98.63%,86.97%,0.47%,1.06%,0.48%,1.08%
13,12-<13 mo,622,4,47,99.33%,84.70%,99.85%,97.90%,99.48%,86.52%,0.33%,1.09%,0.33%,1.11%
14,13-<14 mo,571,5,50,99.08%,83.92%,99.84%,97.74%,99.24%,85.86%,0.41%,1.13%,0.41%,1.16%
15,14-<15 mo,516,4,51,99.18%,83.24%,99.85%,97.60%,99.34%,85.29%,0.41%,1.17%,0.41%,1.20%
16,15-<16 mo,461,5,57,98.84%,82.27%,99.84%,97.44%,99.00%,84.43%,0.51%,1.24%,0.51%,1.27%
17,16-<17 mo,399,3,43,99.21%,81.62%,99.85%,97.29%,99.36%,83.89%,0.46%,1.28%,0.46%,1.32%
18,17-<18 mo,353,2,47,99.39%,81.13%,99.84%,97.14%,99.55%,83.52%,0.43%,1.32%,0.43%,1.36%
19,18-<19 mo,304,3,54,98.92%,80.25%,99.86%,97.00%,99.06%,82.73%,0.62%,1.40%,0.62%,1.45%
20,19-<20 mo,247,2,50,99.10%,79.52%,99.86%,96.86%,99.24%,82.10%,0.63%,1.48%,0.64%,1.53%
21,20-<21 mo,195,1,58,99.40%,79.04%,99.85%,96.71%,99.55%,81.73%,0.60%,1.55%,0.60%,1.60%
22,21-<22 mo,136,2,48,98.21%,77.63%,99.84%,96.56%,98.37%,80.40%,1.25%,1.81%,1.25%,1.88%
23,22-<23 mo,86,0,46,100.00%,77.63%,99.81%,96.38%,100.0000%*,80.3996%#,0.00%,1.81%,0.00%,1.8769%#
24,23-<24 mo,40,0,40,+,+,99.77%,96.16%,+,+,+,+,+,+
