Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"8,739",926,298,89.22%,89.22%,99.82%,99.82%,89.38%,89.38%,0.33%,0.33%,0.34%,0.34%
2,1-<2 mo,"7,515",586,262,92.06%,82.14%,99.83%,99.65%,92.22%,82.43%,0.31%,0.42%,0.32%,0.42%
3,2-<3 mo,"6,667",391,329,93.99%,77.20%,99.83%,99.48%,94.15%,77.60%,0.29%,0.46%,0.30%,0.46%
4,3-<4 mo,"5,947",288,243,95.06%,73.38%,99.83%,99.32%,95.21%,73.89%,0.28%,0.49%,0.28%,0.49%
5,4-<5 mo,"5,416",242,292,95.41%,70.01%,99.84%,99.15%,95.57%,70.61%,0.29%,0.51%,0.29%,0.52%
6,5-<6 mo,"4,882",188,276,96.04%,67.24%,99.84%,98.99%,96.19%,67.93%,0.28%,0.53%,0.28%,0.54%
7,6-<7 mo,"4,418",159,226,96.31%,64.76%,99.84%,98.83%,96.46%,65.52%,0.29%,0.55%,0.29%,0.55%
8,7-<8 mo,"4,033",139,241,96.45%,62.46%,99.84%,98.67%,96.60%,63.30%,0.30%,0.56%,0.30%,0.57%
9,8-<9 mo,"3,653",124,277,96.47%,60.25%,99.84%,98.52%,96.63%,61.16%,0.31%,0.58%,0.31%,0.58%
10,9-<10 mo,"3,252",99,226,96.85%,58.35%,99.84%,98.36%,97.00%,59.32%,0.31%,0.59%,0.31%,0.60%
11,10-<11 mo,"2,927",85,244,96.97%,56.58%,99.85%,98.21%,97.12%,57.62%,0.32%,0.60%,0.32%,0.61%
12,11-<12 mo,"2,598",69,206,97.23%,55.02%,99.85%,98.06%,97.38%,56.11%,0.33%,0.61%,0.33%,0.62%
13,12-<13 mo,"2,323",72,152,96.80%,53.26%,99.84%,97.90%,96.96%,54.40%,0.37%,0.63%,0.37%,0.64%
14,13-<14 mo,"2,099",54,198,97.30%,51.82%,99.84%,97.73%,97.46%,53.02%,0.36%,0.64%,0.36%,0.65%
15,14-<15 mo,"1,847",44,190,97.49%,50.52%,99.84%,97.58%,97.65%,51.77%,0.37%,0.65%,0.37%,0.67%
16,15-<16 mo,"1,613",46,160,97.00%,49.00%,99.84%,97.42%,97.15%,50.30%,0.44%,0.67%,0.44%,0.69%
17,16-<17 mo,"1,407",29,200,97.78%,47.91%,99.84%,97.27%,97.94%,49.26%,0.41%,0.69%,0.41%,0.71%
18,17-<18 mo,"1,178",19,176,98.26%,47.08%,99.84%,97.11%,98.41%,48.48%,0.40%,0.70%,0.40%,0.72%
19,18-<19 mo,983,24,147,97.36%,45.84%,99.84%,96.96%,97.52%,47.27%,0.53%,0.73%,0.53%,0.75%
20,19-<20 mo,812,18,175,97.52%,44.70%,99.84%,96.80%,97.67%,46.17%,0.58%,0.76%,0.58%,0.78%
21,20-<21 mo,619,10,169,98.13%,43.86%,99.84%,96.65%,98.28%,45.38%,0.59%,0.79%,0.59%,0.81%
22,21-<22 mo,440,6,150,98.36%,43.14%,99.84%,96.49%,98.52%,44.71%,0.67%,0.83%,0.67%,0.86%
23,22-<23 mo,284,2,150,99.04%,42.73%,99.84%,96.34%,99.20%,44.35%,0.67%,0.87%,0.67%,0.90%
24,23-<24 mo,132,1,131,+,+,99.84%,96.19%,+,+,+,+,+,+
