Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"7,425",274,277,96.10%,96.10%,99.78%,99.78%,96.31%,96.31%,0.23%,0.23%,0.23%,0.23%
2,1-<2 mo,"6,874",179,275,97.20%,93.45%,99.79%,99.57%,97.41%,93.84%,0.21%,0.30%,0.21%,0.30%
3,2-<3 mo,"6,420",122,323,97.94%,91.56%,99.79%,99.36%,98.14%,92.13%,0.19%,0.33%,0.19%,0.34%
4,3-<4 mo,"5,975",93,308,98.33%,90.07%,99.79%,99.16%,98.53%,90.80%,0.17%,0.36%,0.17%,0.37%
5,4-<5 mo,"5,574",66,336,98.63%,88.89%,99.79%,98.95%,98.83%,89.79%,0.17%,0.38%,0.17%,0.39%
6,5-<6 mo,"5,172",46,298,99.03%,88.06%,99.80%,98.75%,99.24%,89.11%,0.14%,0.40%,0.14%,0.40%
7,6-<7 mo,"4,828",46,268,98.94%,87.16%,99.80%,98.56%,99.14%,88.37%,0.16%,0.41%,0.16%,0.42%
8,7-<8 mo,"4,514",44,282,98.92%,86.24%,99.80%,98.36%,99.11%,87.60%,0.16%,0.43%,0.17%,0.44%
9,8-<9 mo,"4,188",50,296,98.67%,85.13%,99.80%,98.17%,98.87%,86.64%,0.19%,0.45%,0.19%,0.46%
10,9-<10 mo,"3,842",31,304,99.07%,84.38%,99.80%,97.97%,99.27%,86.02%,0.17%,0.47%,0.17%,0.48%
11,10-<11 mo,"3,507",29,293,99.10%,83.64%,99.80%,97.78%,99.30%,85.43%,0.17%,0.48%,0.17%,0.50%
12,11-<12 mo,"3,185",24,259,99.12%,82.95%,99.80%,97.59%,99.32%,84.88%,0.18%,0.50%,0.18%,0.51%
13,12-<13 mo,"2,902",33,227,98.69%,81.92%,99.78%,97.38%,98.90%,83.98%,0.23%,0.52%,0.23%,0.54%
14,13-<14 mo,"2,642",26,250,98.88%,81.05%,99.78%,97.17%,99.10%,83.25%,0.22%,0.54%,0.22%,0.56%
15,14-<15 mo,"2,366",26,260,98.78%,80.09%,99.79%,96.97%,98.99%,82.43%,0.24%,0.57%,0.24%,0.59%
16,15-<16 mo,"2,080",17,197,99.03%,79.36%,99.78%,96.76%,99.21%,81.80%,0.24%,0.59%,0.24%,0.61%
17,16-<17 mo,"1,866",9,252,99.48%,78.95%,99.78%,96.55%,99.70%,81.57%,0.18%,0.60%,0.18%,0.63%
18,17-<18 mo,"1,605",9,233,99.34%,78.45%,99.78%,96.35%,99.56%,81.22%,0.22%,0.62%,0.22%,0.65%
19,18-<19 mo,"1,363",6,232,99.46%,78.07%,99.78%,96.14%,99.66%,80.96%,0.22%,0.63%,0.22%,0.67%
20,19-<20 mo,"1,125",2,238,99.75%,77.90%,99.78%,95.94%,99.92%,80.90%,0.18%,0.64%,0.18%,0.68%
21,20-<21 mo,885,6,219,99.23%,77.30%,99.78%,95.74%,99.44%,80.49%,0.32%,0.68%,0.32%,0.72%
22,21-<22 mo,660,4,215,99.17%,76.72%,99.79%,95.54%,99.35%,80.00%,0.42%,0.73%,0.42%,0.78%
23,22-<23 mo,441,4,236,98.68%,75.75%,99.78%,95.33%,98.90%,79.17%,0.67%,0.87%,0.67%,0.92%
24,23-<24 mo,201,0,201,+,+,99.78%,95.13%,+,+,+,+,+,+
