Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,166,4,8,97.53%,97.53%,99.90%,99.90%,97.63%,97.63%,1.22%,1.22%,1.22%,1.22%
2,1-<2 mo,154,4,7,97.34%,94.94%,99.90%,99.80%,97.44%,95.13%,1.31%,1.74%,1.31%,1.75%
3,2-<3 mo,143,2,4,98.58%,93.59%,99.91%,99.71%,98.67%,93.86%,1.00%,1.96%,1.00%,1.97%
4,3-<4 mo,137,4,9,96.98%,90.77%,99.91%,99.62%,97.07%,91.11%,1.49%,2.36%,1.49%,2.37%
5,4-<5 mo,124,1,12,99.15%,90.00%,99.91%,99.53%,99.24%,90.42%,0.84%,2.46%,0.84%,2.47%
6,5-<6 mo,111,3,13,97.13%,87.41%,99.91%,99.45%,97.22%,87.90%,1.63%,2.81%,1.64%,2.82%
7,6-<7 mo,95,0,6,100.00%,87.41%,99.92%,99.37%,100.0000%*,87.9005%#,0.00%,2.81%,0.00%,2.8210%#
8,7-<8 mo,89,1,4,98.85%,86.41%,99.92%,99.29%,98.93%,87.03%,1.14%,2.95%,1.14%,2.97%
9,8-<9 mo,84,0,4,100.00%,86.41%,99.93%,99.22%,100.0000%*,87.0271%#,0.00%,2.95%,0.00%,2.9686%#
10,9-<10 mo,80,2,7,97.39%,84.15%,99.93%,99.14%,97.46%,84.88%,1.82%,3.27%,1.83%,3.30%
11,10-<11 mo,71,1,4,98.55%,82.93%,99.92%,99.07%,98.63%,83.71%,1.44%,3.45%,1.44%,3.48%
12,11-<12 mo,66,1,10,98.36%,81.57%,99.93%,98.99%,98.43%,82.40%,1.63%,3.65%,1.63%,3.69%
13,12-<13 mo,55,1,2,98.15%,80.06%,99.93%,98.93%,98.21%,80.93%,1.83%,3.88%,1.84%,3.92%
14,13-<14 mo,52,0,4,100.00%,80.06%,99.93%,98.86%,100.0000%*,80.9296%#,0.00%,3.88%,0.00%,3.9234%#
15,14-<15 mo,48,0,5,100.00%,80.06%,99.93%,98.79%,100.0000%*,80.9296%#,0.00%,3.88%,0.00%,3.9234%#
16,15-<16 mo,43,0,3,100.00%,80.06%,99.93%,98.72%,100.0000%*,80.9296%#,0.00%,3.88%,0.00%,3.9234%#
17,16-<17 mo,40,0,2,100.00%,80.06%,99.93%,98.66%,100.0000%*,80.9296%#,0.00%,3.88%,0.00%,3.9234%#
18,17-<18 mo,38,1,4,97.22%,77.84%,99.93%,98.59%,97.29%,78.95%,2.74%,4.36%,2.74%,4.43%
19,18-<19 mo,33,2,8,93.10%,72.47%,99.93%,98.52%,93.17%,73.55%,4.71%,5.47%,4.71%,5.55%
20,19-<20 mo,23,0,3,100.00%,72.47%,99.93%,98.45%,100.0000%*,73.5548%#,0.00%,5.47%,0.00%,5.5524%#
21,20-<21 mo,20,0,8,100.00%,72.47%,99.93%,98.38%,100.0000%*,73.5548%#,0.00%,5.47%,0.00%,5.5524%#
22,21-<22 mo,12,0,7,100.00%,72.47%,99.94%,98.33%,100.0000%*,73.5548%#,0.00%,5.47%,0.00%,5.5524%#
23,22-<23 mo,5,0,3,100.00%,72.47%,99.99%,98.32%,100.0000%*,73.5548%#,0.00%,5.47%,0.00%,5.5524%#
24,23-<24 mo,2,0,2,+,+,99.99%,98.31%,+,+,+,+,+,+
