Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,283,4,11,98.56%,98.56%,99.74%,99.74%,98.82%,98.82%,0.72%,0.72%,0.72%,0.72%
2,1-<2 mo,268,2,19,99.23%,97.80%,99.74%,99.48%,99.48%,98.31%,0.55%,0.89%,0.55%,0.89%
3,2-<3 mo,247,3,11,98.76%,96.58%,99.75%,99.23%,99.01%,97.33%,0.71%,1.12%,0.71%,1.13%
4,3-<4 mo,233,2,11,99.12%,95.73%,99.75%,98.98%,99.37%,96.72%,0.62%,1.26%,0.62%,1.28%
5,4-<5 mo,220,6,13,97.19%,93.04%,99.75%,98.73%,97.43%,94.24%,1.13%,1.64%,1.13%,1.66%
6,5-<6 mo,201,3,16,98.45%,91.60%,99.75%,98.48%,98.69%,93.01%,0.89%,1.81%,0.89%,1.84%
7,6-<7 mo,182,4,9,97.75%,89.53%,99.76%,98.25%,97.98%,91.12%,1.11%,2.04%,1.12%,2.08%
8,7-<8 mo,169,1,7,99.40%,88.99%,99.77%,98.02%,99.63%,90.78%,0.60%,2.10%,0.60%,2.14%
9,8-<9 mo,161,2,9,98.72%,87.85%,99.76%,97.79%,98.96%,89.84%,0.90%,2.22%,0.90%,2.27%
10,9-<10 mo,150,2,11,98.62%,86.64%,99.77%,97.57%,98.84%,88.80%,0.97%,2.35%,0.97%,2.41%
11,10-<11 mo,137,0,13,100.00%,86.64%,99.78%,97.35%,100.0000%*,88.7971%#,0.00%,2.35%,0.00%,2.4117%#
12,11-<12 mo,124,0,11,100.00%,86.64%,99.77%,97.13%,100.0000%*,88.7971%#,0.00%,2.35%,0.00%,2.4117%#
13,12-<13 mo,113,1,4,99.10%,85.86%,99.75%,96.89%,99.35%,88.62%,0.90%,2.46%,0.90%,2.54%
14,13-<14 mo,108,4,5,96.21%,82.60%,99.74%,96.63%,96.46%,85.48%,1.86%,2.85%,1.86%,2.95%
15,14-<15 mo,99,0,13,100.00%,82.60%,99.80%,96.44%,100.0000%*,85.4789%#,0.00%,2.85%,0.00%,2.9525%#
16,15-<16 mo,86,0,8,100.00%,82.60%,99.81%,96.25%,100.0000%*,85.4789%#,0.00%,2.85%,0.00%,2.9525%#
17,16-<17 mo,78,0,13,100.00%,82.60%,99.81%,96.06%,100.0000%*,85.4789%#,0.00%,2.85%,0.00%,2.9525%#
18,17-<18 mo,65,2,12,96.61%,79.80%,99.82%,95.89%,96.78%,83.22%,2.36%,3.37%,2.36%,3.52%
19,18-<19 mo,51,0,9,100.00%,79.80%,99.82%,95.72%,100.0000%*,83.2179%#,0.00%,3.37%,0.00%,3.5186%#
20,19-<20 mo,42,0,13,100.00%,79.80%,99.84%,95.57%,100.0000%*,83.2179%#,0.00%,3.37%,0.00%,3.5186%#
21,20-<21 mo,29,0,8,100.00%,79.80%,99.85%,95.43%,100.0000%*,83.2179%#,0.00%,3.37%,0.00%,3.5186%#
22,21-<22 mo,21,0,9,100.00%,79.80%,99.83%,95.27%,100.0000%*,83.2179%#,0.00%,3.37%,0.00%,3.5186%#
23,22-<23 mo,12,0,1,100.00%,79.80%,99.86%,95.14%,100.0000%*,83.2179%#,0.00%,3.37%,0.00%,3.5186%#
24,23-<24 mo,11,0,11,+,+,99.86%,95.00%,+,+,+,+,+,+
