Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,914",242,122,91.93%,91.93%,99.77%,99.77%,92.14%,92.14%,0.50%,0.50%,0.50%,0.50%
2,1-<2 mo,"2,550",326,113,87.34%,80.40%,99.78%,99.55%,87.53%,80.74%,0.66%,0.74%,0.66%,0.75%
3,2-<3 mo,"2,111",246,94,88.32%,71.18%,99.78%,99.33%,88.52%,71.62%,0.70%,0.86%,0.71%,0.87%
4,3-<4 mo,"1,771",171,68,90.37%,64.45%,99.78%,99.11%,90.57%,64.98%,0.70%,0.93%,0.71%,0.93%
5,4-<5 mo,"1,532",132,69,91.30%,59.07%,99.78%,98.89%,91.50%,59.66%,0.72%,0.96%,0.73%,0.97%
6,5-<6 mo,"1,331",107,71,91.77%,54.39%,99.78%,98.68%,91.97%,55.04%,0.76%,0.99%,0.77%,1.00%
7,6-<7 mo,"1,153",107,62,90.62%,49.39%,99.79%,98.47%,90.81%,50.06%,0.87%,1.01%,0.87%,1.03%
8,7-<8 mo,984,77,58,91.78%,45.47%,99.79%,98.27%,91.97%,46.17%,0.90%,1.03%,0.90%,1.04%
9,8-<9 mo,849,64,60,92.17%,41.95%,99.79%,98.07%,92.36%,42.67%,0.95%,1.04%,0.95%,1.06%
10,9-<10 mo,725,65,42,90.50%,38.15%,99.80%,97.87%,90.68%,38.85%,1.12%,1.05%,1.13%,1.07%
11,10-<11 mo,618,38,36,93.58%,35.78%,99.81%,97.69%,93.76%,36.50%,1.02%,1.06%,1.02%,1.08%
12,11-<12 mo,544,43,47,91.57%,33.03%,99.81%,97.50%,91.74%,33.73%,1.23%,1.06%,1.24%,1.08%
13,12-<13 mo,454,33,28,92.21%,30.69%,99.79%,97.30%,92.40%,31.38%,1.31%,1.06%,1.31%,1.09%
14,13-<14 mo,393,27,29,93.00%,28.64%,99.80%,97.10%,93.19%,29.32%,1.32%,1.07%,1.32%,1.09%
15,14-<15 mo,337,20,31,93.35%,26.91%,99.79%,96.91%,93.54%,27.59%,1.45%,1.07%,1.45%,1.10%
16,15-<16 mo,286,20,35,92.70%,24.85%,99.79%,96.71%,92.89%,25.52%,1.60%,1.09%,1.60%,1.12%
17,16-<17 mo,231,14,29,92.87%,23.38%,99.79%,96.51%,93.06%,24.03%,1.83%,1.09%,1.84%,1.13%
18,17-<18 mo,188,11,24,93.93%,21.96%,99.78%,96.31%,94.14%,22.61%,1.82%,1.11%,1.82%,1.15%
19,18-<19 mo,153,14,34,90.22%,19.56%,99.78%,96.10%,90.43%,20.19%,2.51%,1.17%,2.51%,1.20%
20,19-<20 mo,105,6,21,94.25%,18.41%,99.77%,95.88%,94.48%,19.05%,2.27%,1.20%,2.28%,1.24%
21,20-<21 mo,78,3,17,95.70%,17.58%,99.75%,95.65%,95.94%,18.23%,2.44%,1.25%,2.45%,1.29%
22,21-<22 mo,58,3,26,93.39%,16.37%,99.74%,95.40%,93.64%,17.02%,3.71%,1.36%,3.72%,1.40%
23,22-<23 mo,29,3,15,85.41%,14.65%,99.70%,95.13%,85.58%,15.16%,6.88%,1.51%,6.92%,1.58%
24,23-<24 mo,11,0,11,+,+,99.76%,94.91%,+,+,+,+,+,+
