Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"23,898","2,354","1,288",89.88%,89.88%,99.75%,99.75%,90.11%,90.11%,0.20%,0.20%,0.20%,0.20%
2,1-<2 mo,"20,256","1,497",911,92.44%,83.08%,99.77%,99.51%,92.66%,83.49%,0.19%,0.25%,0.19%,0.25%
3,2-<3 mo,"17,848","1,101",871,93.68%,77.83%,99.78%,99.30%,93.88%,78.38%,0.18%,0.28%,0.18%,0.28%
4,3-<4 mo,"15,876",727,798,95.30%,74.17%,99.79%,99.09%,95.50%,74.86%,0.17%,0.30%,0.17%,0.30%
5,4-<5 mo,"14,351",496,789,96.45%,71.54%,99.80%,98.89%,96.64%,72.34%,0.16%,0.31%,0.16%,0.31%
6,5-<6 mo,"13,066",382,768,96.99%,69.38%,99.80%,98.69%,97.18%,70.30%,0.15%,0.32%,0.15%,0.32%
7,6-<7 mo,"11,916",300,658,97.41%,67.59%,99.80%,98.50%,97.60%,68.61%,0.15%,0.33%,0.15%,0.33%
8,7-<8 mo,"10,958",270,661,97.46%,65.87%,99.81%,98.31%,97.65%,67.00%,0.15%,0.34%,0.15%,0.34%
9,8-<9 mo,"10,027",220,715,97.72%,64.37%,99.81%,98.12%,97.91%,65.60%,0.15%,0.34%,0.15%,0.35%
10,9-<10 mo,"9,092",189,647,97.84%,62.98%,99.81%,97.94%,98.03%,64.31%,0.16%,0.35%,0.16%,0.36%
11,10-<11 mo,"8,256",136,642,98.29%,61.90%,99.81%,97.76%,98.47%,63.32%,0.15%,0.36%,0.15%,0.36%
12,11-<12 mo,"7,478",141,603,98.04%,60.69%,99.81%,97.57%,98.22%,62.20%,0.16%,0.36%,0.16%,0.37%
13,12-<13 mo,"6,734",108,522,98.33%,59.67%,99.80%,97.38%,98.53%,61.28%,0.16%,0.37%,0.16%,0.38%
14,13-<14 mo,"6,104",96,557,98.35%,58.69%,99.80%,97.18%,98.55%,60.39%,0.17%,0.38%,0.17%,0.39%
15,14-<15 mo,"5,451",78,545,98.49%,57.81%,99.80%,96.99%,98.69%,59.60%,0.17%,0.38%,0.17%,0.40%
16,15-<16 mo,"4,828",74,494,98.38%,56.87%,99.80%,96.80%,98.58%,58.76%,0.19%,0.39%,0.19%,0.41%
17,16-<17 mo,"4,260",66,569,98.34%,55.93%,99.81%,96.61%,98.53%,57.89%,0.20%,0.40%,0.20%,0.42%
18,17-<18 mo,"3,625",51,557,98.48%,55.08%,99.81%,96.43%,98.66%,57.12%,0.21%,0.41%,0.21%,0.43%
19,18-<19 mo,"3,017",46,498,98.34%,54.16%,99.81%,96.25%,98.52%,56.27%,0.24%,0.43%,0.24%,0.45%
20,19-<20 mo,"2,473",20,520,99.10%,53.67%,99.81%,96.07%,99.28%,55.87%,0.20%,0.44%,0.20%,0.46%
21,20-<21 mo,"1,933",23,529,98.62%,52.93%,99.82%,95.89%,98.80%,55.20%,0.29%,0.46%,0.29%,0.48%
22,21-<22 mo,"1,381",12,474,98.95%,52.38%,99.81%,95.71%,99.14%,54.72%,0.30%,0.48%,0.30%,0.50%
23,22-<23 mo,895,10,486,98.47%,51.57%,99.82%,95.54%,98.64%,53.98%,0.48%,0.54%,0.48%,0.56%
24,23-<24 mo,399,1,398,+,+,99.83%,95.38%,+,+,+,+,+,+
