Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,106",21,40,98.07%,98.07%,99.78%,99.78%,98.29%,98.29%,0.42%,0.42%,0.42%,0.42%
2,1-<2 mo,"1,045",16,28,98.45%,96.54%,99.78%,99.55%,98.67%,96.98%,0.39%,0.56%,0.39%,0.56%
3,2-<3 mo,"1,001",16,44,98.37%,94.97%,99.78%,99.34%,98.58%,95.60%,0.41%,0.67%,0.41%,0.68%
4,3-<4 mo,941,11,49,98.80%,93.83%,99.79%,99.13%,99.01%,94.65%,0.36%,0.75%,0.36%,0.76%
5,4-<5 mo,881,12,33,98.61%,92.52%,99.79%,98.92%,98.82%,93.53%,0.40%,0.83%,0.40%,0.84%
6,5-<6 mo,836,9,48,98.89%,91.50%,99.80%,98.73%,99.09%,92.68%,0.37%,0.89%,0.37%,0.90%
7,6-<7 mo,779,4,40,99.47%,91.02%,99.80%,98.53%,99.67%,92.37%,0.26%,0.91%,0.26%,0.93%
8,7-<8 mo,735,4,46,99.44%,90.51%,99.80%,98.34%,99.63%,92.03%,0.28%,0.94%,0.28%,0.96%
9,8-<9 mo,685,4,55,99.39%,89.95%,99.81%,98.15%,99.59%,91.65%,0.30%,0.98%,0.30%,1.00%
10,9-<10 mo,626,5,43,99.17%,89.21%,99.81%,97.96%,99.37%,91.07%,0.37%,1.02%,0.37%,1.05%
11,10-<11 mo,578,7,40,98.75%,88.09%,99.81%,97.77%,98.94%,90.10%,0.47%,1.10%,0.47%,1.12%
12,11-<12 mo,531,6,44,98.82%,87.05%,99.81%,97.58%,99.01%,89.21%,0.48%,1.16%,0.48%,1.19%
13,12-<13 mo,481,5,44,98.91%,86.10%,99.79%,97.37%,99.12%,88.43%,0.48%,1.22%,0.49%,1.26%
14,13-<14 mo,432,3,42,99.27%,85.48%,99.78%,97.16%,99.48%,87.97%,0.42%,1.27%,0.42%,1.30%
15,14-<15 mo,387,2,45,99.45%,85.01%,99.78%,96.95%,99.67%,87.69%,0.39%,1.30%,0.39%,1.34%
16,15-<16 mo,340,1,24,99.70%,84.75%,99.78%,96.74%,99.91%,87.61%,0.30%,1.32%,0.31%,1.37%
17,16-<17 mo,315,2,36,99.33%,84.18%,99.79%,96.53%,99.54%,87.21%,0.47%,1.38%,0.48%,1.43%
18,17-<18 mo,277,3,53,98.80%,83.17%,99.79%,96.32%,99.01%,86.35%,0.69%,1.48%,0.69%,1.53%
19,18-<19 mo,221,3,38,98.51%,81.93%,99.78%,96.11%,98.73%,85.25%,0.85%,1.62%,0.85%,1.68%
20,19-<20 mo,180,1,43,99.37%,81.42%,99.80%,95.92%,99.57%,84.88%,0.63%,1.69%,0.63%,1.76%
21,20-<21 mo,136,1,42,99.13%,80.71%,99.81%,95.74%,99.32%,84.30%,0.87%,1.82%,0.87%,1.90%
22,21-<22 mo,93,1,32,98.70%,79.66%,99.83%,95.58%,98.87%,83.35%,1.29%,2.07%,1.29%,2.17%
23,22-<23 mo,60,0,37,100.00%,79.66%,99.85%,95.43%,100.0000%*,83.3458%#,0.00%,2.07%,0.00%,2.1692%#
24,23-<24 mo,23,0,23,+,+,99.86%,95.30%,+,+,+,+,+,+
