Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,442,65,15,86.22%,86.22%,99.73%,99.73%,86.44%,86.44%,1.64%,1.64%,1.64%,1.64%
2,1-<2 mo,362,45,16,87.94%,75.97%,99.75%,99.49%,88.15%,76.34%,1.72%,2.07%,1.73%,2.08%
3,2-<3 mo,301,29,13,90.14%,68.41%,99.75%,99.24%,90.36%,68.90%,1.77%,2.32%,1.77%,2.33%
4,3-<4 mo,259,20,9,92.39%,63.30%,99.76%,99.01%,92.62%,63.89%,1.66%,2.43%,1.66%,2.45%
5,4-<5 mo,230,15,7,93.75%,59.46%,99.78%,98.79%,93.96%,60.14%,1.56%,2.49%,1.57%,2.51%
6,5-<6 mo,208,16,17,91.91%,54.62%,99.78%,98.57%,92.12%,55.35%,1.95%,2.58%,1.96%,2.61%
7,6-<7 mo,175,14,10,91.89%,50.29%,99.77%,98.34%,92.11%,51.08%,2.08%,2.64%,2.09%,2.67%
8,7-<8 mo,151,3,6,98.03%,49.28%,99.75%,98.10%,98.24%,50.15%,1.13%,2.65%,1.14%,2.70%
9,8-<9 mo,142,11,13,91.60%,45.07%,99.75%,97.86%,91.83%,46.00%,2.43%,2.72%,2.44%,2.77%
10,9-<10 mo,118,4,9,96.47%,43.47%,99.76%,97.63%,96.70%,44.47%,1.75%,2.75%,1.76%,2.80%
11,10-<11 mo,105,3,8,96.92%,42.10%,99.76%,97.40%,97.15%,43.17%,1.76%,2.78%,1.76%,2.84%
12,11-<12 mo,94,3,6,96.88%,40.88%,99.78%,97.19%,97.07%,41.99%,1.77%,2.79%,1.78%,2.86%
13,12-<13 mo,85,5,8,93.97%,38.30%,99.76%,96.96%,94.16%,39.41%,2.59%,2.85%,2.60%,2.93%
14,13-<14 mo,72,3,10,95.67%,36.64%,99.76%,96.73%,95.87%,37.76%,2.43%,2.89%,2.44%,2.97%
15,14-<15 mo,59,0,9,100.00%,36.64%,99.78%,96.53%,100.00%,37.76%,0.00%,2.89%,0.00%,2.97%
16,15-<16 mo,50,1,5,97.96%,35.98%,99.80%,96.34%,98.11%,37.18%,1.99%,2.92%,1.99%,3.01%
17,16-<17 mo,44,1,5,97.60%,35.09%,99.79%,96.15%,97.62%,36.32%,2.29%,2.99%,2.29%,3.08%
18,17-<18 mo,38,2,1,94.35%,33.36%,99.79%,95.95%,94.50%,34.55%,3.73%,3.09%,3.74%,3.20%
19,18-<19 mo,35,2,7,94.33%,31.20%,99.78%,95.75%,94.37%,32.42%,3.81%,3.24%,3.81%,3.36%
20,19-<20 mo,26,0,9,100.00%,31.20%,99.77%,95.53%,100.00%,32.42%,0.00%,3.24%,0.00%,3.36%
21,20-<21 mo,17,0,1,100.00%,31.20%,99.73%,95.28%,100.00%,32.42%,0.00%,3.24%,0.00%,3.36%
22,21-<22 mo,16,1,4,92.71%,29.25%,99.73%,95.03%,92.90%,30.51%,6.66%,3.55%,6.69%,3.74%
23,22-<23 mo,11,0,7,100.00%,29.25%,99.79%,94.84%,100.00%,30.51%,0.00%,3.55%,0.00%,3.74%
24,23-<24 mo,4,0,4,+,+,99.77%,94.63%,+,+,+,+,+,+
