Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,87,2,4,97.65%,97.65%,99.80%,99.80%,97.84%,97.84%,1.64%,1.64%,1.65%,1.65%
2,1-<2 mo,81,1,5,98.73%,96.40%,99.80%,99.60%,98.92%,96.79%,1.27%,2.04%,1.27%,2.05%
3,2-<3 mo,75,1,4,98.63%,95.08%,99.82%,99.43%,98.81%,95.63%,1.36%,2.40%,1.36%,2.42%
4,3-<4 mo,70,0,2,100.00%,95.08%,99.82%,99.25%,100.0000%*,95.6296%#,0.00%,2.40%,0.00%,2.4157%#
5,4-<5 mo,68,1,3,98.50%,93.65%,99.81%,99.06%,98.68%,94.54%,1.49%,2.76%,1.50%,2.78%
6,5-<6 mo,64,0,6,100.00%,93.65%,99.81%,98.87%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
7,6-<7 mo,58,0,3,100.00%,93.65%,99.80%,98.67%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
8,7-<8 mo,55,0,5,100.00%,93.65%,99.79%,98.47%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
9,8-<9 mo,50,0,4,100.00%,93.65%,99.78%,98.25%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
10,9-<10 mo,46,0,2,100.00%,93.65%,99.77%,98.02%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
11,10-<11 mo,44,0,0,100.00%,93.65%,99.76%,97.79%,100.0000%*,94.5400%#,0.00%,2.76%,0.00%,2.7848%#
12,11-<12 mo,44,1,3,97.65%,91.45%,99.76%,97.56%,97.88%,93.74%,2.33%,3.46%,2.33%,3.55%
13,12-<13 mo,40,0,1,100.00%,91.45%,99.79%,97.35%,100.0000%*,93.7385%#,0.00%,3.46%,0.00%,3.5505%#
14,13-<14 mo,39,0,7,100.00%,91.45%,99.79%,97.15%,100.0000%*,93.7385%#,0.00%,3.46%,0.00%,3.5505%#
15,14-<15 mo,32,1,1,96.83%,88.55%,99.76%,96.92%,97.06%,91.36%,3.12%,4.41%,3.13%,4.55%
16,15-<16 mo,30,1,5,96.36%,85.33%,99.76%,96.68%,96.59%,88.25%,3.57%,5.29%,3.58%,5.47%
17,16-<17 mo,24,0,3,100.00%,85.33%,99.79%,96.49%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
18,17-<18 mo,21,0,3,100.00%,85.33%,99.78%,96.27%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
19,18-<19 mo,18,0,2,100.00%,85.33%,99.75%,96.03%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
20,19-<20 mo,16,0,5,100.00%,85.33%,99.75%,95.79%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
21,20-<21 mo,11,0,1,100.00%,85.33%,99.77%,95.57%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
22,21-<22 mo,10,0,6,100.00%,85.33%,99.76%,95.34%,100.0000%*,88.2530%#,0.00%,5.29%,0.00%,5.4743%#
23,22-<23 mo,4,0,4,+,+,99.49%,94.85%,+,+,+,+,+,+
