Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,761,147,38,81.99%,81.99%,99.64%,99.64%,82.27%,82.27%,1.40%,1.40%,1.40%,1.40%
2,1-<2 mo,576,74,20,88.28%,72.75%,99.65%,99.29%,88.57%,73.21%,1.29%,1.62%,1.30%,1.63%
3,2-<3 mo,482,65,21,87.23%,64.08%,99.65%,98.94%,87.52%,64.64%,1.48%,1.77%,1.48%,1.78%
4,3-<4 mo,396,45,15,88.90%,57.67%,99.68%,98.62%,89.17%,58.29%,1.55%,1.85%,1.55%,1.87%
5,4-<5 mo,336,22,16,93.43%,54.35%,99.72%,98.35%,93.68%,55.04%,1.34%,1.88%,1.35%,1.90%
6,5-<6 mo,298,22,23,92.28%,50.20%,99.73%,98.09%,92.53%,50.93%,1.58%,1.95%,1.58%,1.98%
7,6-<7 mo,253,11,9,95.61%,48.23%,99.74%,97.83%,95.86%,49.03%,1.29%,1.97%,1.30%,2.00%
8,7-<8 mo,233,9,8,96.09%,46.33%,99.74%,97.59%,96.33%,47.18%,1.28%,2.00%,1.29%,2.04%
9,8-<9 mo,216,10,9,95.32%,44.34%,99.75%,97.35%,95.56%,45.24%,1.45%,2.03%,1.45%,2.07%
10,9-<10 mo,197,4,7,97.95%,43.61%,99.78%,97.14%,98.16%,44.55%,1.02%,2.03%,1.02%,2.08%
11,10-<11 mo,186,1,15,99.35%,43.27%,99.78%,96.92%,99.38%,44.22%,0.64%,2.04%,0.64%,2.09%
12,11-<12 mo,170,7,17,95.54%,41.11%,99.77%,96.70%,95.76%,42.17%,1.66%,2.11%,1.67%,2.16%
13,12-<13 mo,146,2,7,98.38%,40.46%,99.74%,96.46%,98.63%,41.58%,1.16%,2.13%,1.16%,2.19%
14,13-<14 mo,137,4,10,97.24%,39.30%,99.74%,96.21%,97.47%,40.46%,1.35%,2.17%,1.35%,2.22%
15,14-<15 mo,123,3,17,97.65%,38.45%,99.74%,95.97%,97.87%,39.64%,1.34%,2.19%,1.35%,2.25%
16,15-<16 mo,103,2,8,98.13%,37.70%,99.74%,95.73%,98.35%,38.94%,1.31%,2.23%,1.31%,2.29%
17,16-<17 mo,93,2,5,98.08%,37.23%,99.74%,95.48%,98.29%,38.48%,1.33%,2.23%,1.34%,2.29%
18,17-<18 mo,86,0,19,100.00%,37.23%,99.76%,95.26%,100.00%,38.48%,0.00%,2.23%,0.00%,2.29%
19,18-<19 mo,67,3,12,94.06%,34.73%,99.77%,95.05%,94.28%,36.11%,3.51%,2.60%,3.52%,2.68%
20,19-<20 mo,52,1,12,98.38%,34.36%,99.76%,94.83%,98.57%,35.75%,1.59%,2.61%,1.60%,2.69%
21,20-<21 mo,39,0,6,100.00%,34.36%,99.74%,94.59%,100.00%,35.75%,0.00%,2.61%,0.00%,2.69%
22,21-<22 mo,33,0,11,100.00%,34.36%,99.72%,94.33%,100.00%,35.75%,0.00%,2.61%,0.00%,2.69%
23,22-<23 mo,22,0,12,100.00%,34.36%,99.85%,94.19%,100.00%,35.75%,0.00%,2.61%,0.00%,2.69%
24,23-<24 mo,10,0,10,+,+,99.87%,94.08%,+,+,+,+,+,+
