Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"3,191",12,150,99.61%,99.61%,99.97%,99.97%,99.64%,99.64%,0.11%,0.11%,0.11%,0.11%
2,1-<2 mo,"3,029",9,126,99.70%,99.31%,99.98%,99.95%,99.72%,99.36%,0.10%,0.15%,0.10%,0.15%
3,2-<3 mo,"2,894",6,163,99.79%,99.10%,99.98%,99.93%,99.81%,99.17%,0.09%,0.17%,0.09%,0.17%
4,3-<4 mo,"2,725",6,143,99.77%,98.88%,99.98%,99.90%,99.80%,98.97%,0.09%,0.19%,0.09%,0.20%
5,4-<5 mo,"2,576",5,151,99.80%,98.68%,99.98%,99.88%,99.82%,98.80%,0.09%,0.21%,0.09%,0.21%
6,5-<6 mo,"2,420",9,142,99.62%,98.30%,99.98%,99.85%,99.64%,98.44%,0.13%,0.25%,0.13%,0.25%
7,6-<7 mo,"2,269",6,124,99.73%,98.03%,99.98%,99.83%,99.75%,98.20%,0.11%,0.27%,0.11%,0.27%
8,7-<8 mo,"2,139",6,136,99.71%,97.75%,99.98%,99.80%,99.74%,97.94%,0.12%,0.29%,0.12%,0.29%
9,8-<9 mo,"1,997",4,169,99.79%,97.55%,99.98%,99.78%,99.82%,97.76%,0.10%,0.31%,0.10%,0.31%
10,9-<10 mo,"1,824",4,132,99.77%,97.32%,99.97%,99.75%,99.80%,97.56%,0.11%,0.33%,0.11%,0.33%
11,10-<11 mo,"1,688",2,130,99.88%,97.20%,99.98%,99.73%,99.90%,97.47%,0.09%,0.34%,0.09%,0.34%
12,11-<12 mo,"1,556",1,123,99.93%,97.14%,99.98%,99.71%,99.96%,97.42%,0.07%,0.34%,0.07%,0.35%
13,12-<13 mo,"1,432",1,105,99.93%,97.07%,99.98%,99.68%,99.95%,97.38%,0.07%,0.35%,0.07%,0.35%
14,13-<14 mo,"1,326",1,127,99.92%,96.99%,99.97%,99.66%,99.95%,97.32%,0.08%,0.36%,0.08%,0.36%
15,14-<15 mo,"1,198",0,134,100.00%,96.99%,99.97%,99.63%,100.0000%*,97.3247%#,0.00%,0.36%,0.00%,0.3604%#
16,15-<16 mo,"1,064",3,119,99.70%,96.70%,99.97%,99.61%,99.73%,97.08%,0.17%,0.40%,0.17%,0.40%
17,16-<17 mo,942,0,123,100.00%,96.70%,99.97%,99.58%,100.0000%*,97.0834%#,0.00%,0.40%,0.00%,0.3967%#
18,17-<18 mo,819,1,127,99.87%,96.57%,99.97%,99.55%,99.89%,97.01%,0.13%,0.41%,0.13%,0.42%
19,18-<19 mo,691,3,113,99.53%,96.12%,99.97%,99.53%,99.55%,96.57%,0.27%,0.49%,0.27%,0.49%
20,19-<20 mo,575,0,111,100.00%,96.12%,99.97%,99.50%,100.0000%*,96.5715%#,0.00%,0.49%,0.00%,0.4918%#
21,20-<21 mo,464,1,109,99.76%,95.88%,99.97%,99.48%,99.78%,96.39%,0.24%,0.54%,0.24%,0.54%
22,21-<22 mo,354,0,103,100.00%,95.88%,99.97%,99.45%,100.0000%*,96.3862%#,0.00%,0.54%,0.00%,0.5445%#
23,22-<23 mo,251,0,133,100.00%,95.88%,99.97%,99.42%,100.0000%*,96.3862%#,0.00%,0.54%,0.00%,0.5445%#
24,23-<24 mo,118,0,118,+,+,99.97%,99.39%,+,+,+,+,+,+
