Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"4,881",146,328,96.90%,96.90%,99.82%,99.82%,97.08%,97.08%,0.25%,0.25%,0.25%,0.25%
2,1-<2 mo,"4,407",94,231,97.81%,94.78%,99.83%,99.64%,97.98%,95.12%,0.22%,0.33%,0.22%,0.33%
3,2-<3 mo,"4,082",92,223,97.68%,92.59%,99.83%,99.48%,97.85%,93.07%,0.24%,0.39%,0.24%,0.39%
4,3-<4 mo,"3,767",58,180,98.42%,91.13%,99.84%,99.32%,98.58%,91.75%,0.21%,0.43%,0.21%,0.43%
5,4-<5 mo,"3,529",46,199,98.66%,89.90%,99.84%,99.16%,98.82%,90.67%,0.20%,0.46%,0.20%,0.46%
6,5-<6 mo,"3,284",37,182,98.84%,88.86%,99.84%,99.00%,99.00%,89.76%,0.19%,0.49%,0.19%,0.49%
7,6-<7 mo,"3,065",30,179,98.99%,87.97%,99.84%,98.85%,99.15%,88.99%,0.18%,0.51%,0.18%,0.51%
8,7-<8 mo,"2,856",22,160,99.21%,87.27%,99.85%,98.70%,99.36%,88.42%,0.17%,0.53%,0.17%,0.53%
9,8-<9 mo,"2,674",21,194,99.19%,86.56%,99.85%,98.55%,99.34%,87.83%,0.18%,0.54%,0.18%,0.55%
10,9-<10 mo,"2,459",17,196,99.28%,85.93%,99.85%,98.40%,99.43%,87.33%,0.17%,0.56%,0.17%,0.57%
11,10-<11 mo,"2,246",20,175,99.07%,85.14%,99.85%,98.25%,99.22%,86.65%,0.21%,0.58%,0.21%,0.59%
12,11-<12 mo,"2,051",12,171,99.39%,84.62%,99.85%,98.11%,99.54%,86.25%,0.18%,0.60%,0.18%,0.61%
13,12-<13 mo,"1,868",14,141,99.22%,83.96%,99.84%,97.95%,99.38%,85.72%,0.21%,0.62%,0.21%,0.63%
14,13-<14 mo,"1,713",8,151,99.51%,83.55%,99.84%,97.79%,99.67%,85.44%,0.17%,0.63%,0.17%,0.65%
15,14-<15 mo,"1,554",1,148,99.93%,83.49%,99.84%,97.63%,100.0000%*,85.4368%#,0.07%,0.63%,0.07%,0.6470%#
16,15-<16 mo,"1,405",4,146,99.70%,83.24%,99.85%,97.48%,99.85%,85.39%,0.15%,0.65%,0.15%,0.66%
17,16-<17 mo,"1,255",9,173,99.23%,82.60%,99.85%,97.33%,99.38%,84.86%,0.26%,0.67%,0.26%,0.69%
18,17-<18 mo,"1,073",5,165,99.50%,82.18%,99.84%,97.18%,99.65%,84.57%,0.23%,0.70%,0.23%,0.72%
19,18-<19 mo,903,2,145,99.76%,81.99%,99.84%,97.03%,99.92%,84.50%,0.17%,0.71%,0.17%,0.73%
20,19-<20 mo,756,4,150,99.41%,81.50%,99.85%,96.88%,99.56%,84.13%,0.29%,0.74%,0.29%,0.77%
21,20-<21 mo,602,2,154,99.62%,81.19%,99.85%,96.74%,99.77%,83.93%,0.27%,0.77%,0.27%,0.80%
22,21-<22 mo,446,2,133,99.47%,80.77%,99.84%,96.59%,99.63%,83.62%,0.37%,0.83%,0.37%,0.86%
23,22-<23 mo,311,3,171,98.67%,79.69%,99.84%,96.43%,98.83%,82.64%,0.76%,1.02%,0.76%,1.06%
24,23-<24 mo,137,1,136,+,+,99.85%,96.28%,+,+,+,+,+,+
