Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"12,084","2,358",445,80.12%,80.12%,99.67%,99.67%,80.39%,80.39%,0.37%,0.37%,0.37%,0.37%
2,1-<2 mo,"9,281",976,358,89.28%,71.53%,99.70%,99.38%,89.54%,71.98%,0.32%,0.42%,0.33%,0.42%
3,2-<3 mo,"7,947",496,350,93.62%,66.96%,99.72%,99.10%,93.88%,67.58%,0.28%,0.44%,0.28%,0.44%
4,3-<4 mo,"7,101",283,336,95.92%,64.23%,99.73%,98.82%,96.18%,64.99%,0.24%,0.45%,0.24%,0.46%
5,4-<5 mo,"6,482",189,368,97.00%,62.30%,99.73%,98.56%,97.26%,63.21%,0.22%,0.46%,0.22%,0.46%
6,5-<6 mo,"5,925",170,337,97.05%,60.46%,99.74%,98.30%,97.30%,61.51%,0.22%,0.47%,0.22%,0.47%
7,6-<7 mo,"5,418",115,330,97.81%,59.14%,99.74%,98.04%,98.07%,60.32%,0.20%,0.47%,0.20%,0.48%
8,7-<8 mo,"4,973",110,292,97.72%,57.79%,99.74%,97.79%,97.97%,59.10%,0.21%,0.48%,0.22%,0.49%
9,8-<9 mo,"4,571",91,293,97.94%,56.60%,99.75%,97.54%,98.19%,58.03%,0.21%,0.48%,0.21%,0.50%
10,9-<10 mo,"4,187",94,299,97.67%,55.29%,99.75%,97.30%,97.92%,56.82%,0.24%,0.49%,0.24%,0.50%
11,10-<11 mo,"3,794",67,291,98.16%,54.27%,99.75%,97.06%,98.41%,55.92%,0.22%,0.50%,0.22%,0.51%
12,11-<12 mo,"3,436",55,273,98.33%,53.37%,99.75%,96.82%,98.58%,55.12%,0.22%,0.50%,0.22%,0.52%
13,12-<13 mo,"3,108",58,221,98.07%,52.33%,99.72%,96.55%,98.34%,54.20%,0.25%,0.51%,0.25%,0.53%
14,13-<14 mo,"2,829",46,249,98.30%,51.44%,99.73%,96.28%,98.57%,53.43%,0.25%,0.52%,0.25%,0.54%
15,14-<15 mo,"2,534",28,258,98.84%,50.84%,99.72%,96.02%,99.11%,52.95%,0.22%,0.53%,0.22%,0.55%
16,15-<16 mo,"2,248",29,228,98.64%,50.15%,99.72%,95.75%,98.91%,52.38%,0.25%,0.53%,0.25%,0.56%
17,16-<17 mo,"1,991",24,266,98.71%,49.51%,99.73%,95.49%,98.98%,51.84%,0.26%,0.54%,0.26%,0.57%
18,17-<18 mo,"1,701",21,237,98.67%,48.85%,99.73%,95.24%,98.94%,51.29%,0.29%,0.56%,0.29%,0.58%
19,18-<19 mo,"1,443",10,228,99.25%,48.48%,99.74%,94.99%,99.51%,51.04%,0.24%,0.56%,0.24%,0.59%
20,19-<20 mo,"1,205",12,277,98.87%,47.94%,99.74%,94.75%,99.13%,50.59%,0.32%,0.58%,0.32%,0.61%
21,20-<21 mo,916,16,242,97.99%,46.97%,99.74%,94.50%,98.24%,49.70%,0.50%,0.61%,0.50%,0.65%
22,21-<22 mo,658,8,239,98.51%,46.27%,99.75%,94.27%,98.76%,49.09%,0.52%,0.65%,0.52%,0.69%
23,22-<23 mo,411,3,222,99.00%,45.81%,99.74%,94.03%,99.25%,48.72%,0.57%,0.70%,0.58%,0.74%
24,23-<24 mo,186,2,184,+,+,99.76%,93.80%,+,+,+,+,+,+
