Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"7,366",451,295,94.11%,94.11%,99.77%,99.77%,94.32%,94.32%,0.28%,0.28%,0.28%,0.28%
2,1-<2 mo,"6,620",574,242,91.56%,86.18%,99.77%,99.55%,91.76%,86.56%,0.35%,0.42%,0.35%,0.42%
3,2-<3 mo,"5,804",407,246,93.10%,80.26%,99.78%,99.33%,93.30%,80.79%,0.34%,0.49%,0.34%,0.49%
4,3-<4 mo,"5,151",338,226,93.71%,75.27%,99.78%,99.11%,93.91%,75.92%,0.34%,0.54%,0.34%,0.54%
5,4-<5 mo,"4,587",234,213,94.93%,71.49%,99.78%,98.90%,95.13%,72.25%,0.33%,0.57%,0.33%,0.58%
6,5-<6 mo,"4,140",217,234,94.74%,67.77%,99.79%,98.69%,94.94%,68.63%,0.36%,0.60%,0.36%,0.61%
7,6-<7 mo,"3,689",202,171,94.57%,64.15%,99.79%,98.48%,94.77%,65.09%,0.38%,0.62%,0.38%,0.63%
8,7-<8 mo,"3,316",151,203,95.40%,61.23%,99.79%,98.27%,95.60%,62.25%,0.37%,0.64%,0.38%,0.65%
9,8-<9 mo,"2,962",151,150,94.89%,58.17%,99.79%,98.06%,95.09%,59.25%,0.41%,0.66%,0.41%,0.67%
10,9-<10 mo,"2,661",138,168,94.72%,55.13%,99.79%,97.86%,94.92%,56.25%,0.45%,0.68%,0.45%,0.69%
11,10-<11 mo,"2,355",108,163,95.13%,52.41%,99.79%,97.65%,95.33%,53.59%,0.47%,0.70%,0.47%,0.72%
12,11-<12 mo,"2,084",104,151,94.80%,49.70%,99.79%,97.45%,95.00%,50.91%,0.51%,0.72%,0.51%,0.73%
13,12-<13 mo,"1,829",65,120,96.49%,48.02%,99.77%,97.23%,96.71%,49.29%,0.43%,0.73%,0.43%,0.74%
14,13-<14 mo,"1,644",69,130,95.66%,45.99%,99.77%,97.01%,95.88%,47.29%,0.52%,0.74%,0.52%,0.76%
15,14-<15 mo,"1,445",53,139,96.38%,44.40%,99.77%,96.80%,96.60%,45.74%,0.49%,0.75%,0.49%,0.77%
16,15-<16 mo,"1,253",41,125,96.57%,42.93%,99.77%,96.58%,96.78%,44.31%,0.53%,0.76%,0.54%,0.79%
17,16-<17 mo,"1,087",44,139,95.74%,41.15%,99.77%,96.37%,95.96%,42.55%,0.64%,0.78%,0.64%,0.81%
18,17-<18 mo,904,24,135,97.11%,39.98%,99.78%,96.16%,97.33%,41.42%,0.59%,0.80%,0.59%,0.83%
19,18-<19 mo,745,36,100,94.65%,37.84%,99.78%,95.96%,94.86%,39.28%,0.88%,0.84%,0.88%,0.87%
20,19-<20 mo,609,21,108,96.12%,36.35%,99.77%,95.74%,96.33%,37.81%,0.84%,0.87%,0.84%,0.90%
21,20-<21 mo,480,10,141,97.67%,35.54%,99.78%,95.54%,97.88%,37.03%,0.74%,0.89%,0.74%,0.92%
22,21-<22 mo,329,7,97,97.71%,34.78%,99.77%,95.32%,97.91%,36.31%,0.86%,0.92%,0.86%,0.96%
23,22-<23 mo,225,2,109,99.01%,34.42%,99.77%,95.11%,99.04%,35.94%,0.69%,0.95%,0.69%,0.98%
24,23-<24 mo,114,1,113,+,+,99.77%,94.90%,+,+,+,+,+,+
