Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,183,13,11,92.68%,92.68%,99.84%,99.84%,92.82%,92.82%,1.96%,1.96%,1.96%,1.96%
2,1-<2 mo,159,5,5,96.81%,89.72%,99.84%,99.68%,96.96%,90.01%,1.41%,2.30%,1.41%,2.31%
3,2-<3 mo,149,0,8,100.00%,89.72%,99.84%,99.51%,100.0000%*,90.0055%#,0.00%,2.30%,0.00%,2.3055%#
4,3-<4 mo,141,3,6,97.83%,87.76%,99.84%,99.35%,97.99%,88.34%,1.24%,2.51%,1.24%,2.53%
5,4-<5 mo,132,2,10,98.43%,86.38%,99.83%,99.19%,98.59%,87.09%,1.10%,2.65%,1.11%,2.67%
6,5-<6 mo,120,0,7,100.00%,86.38%,99.83%,99.02%,100.0000%*,87.0913%#,0.00%,2.65%,0.00%,2.6746%#
7,6-<7 mo,113,3,8,97.25%,84.01%,99.84%,98.86%,97.40%,84.97%,1.57%,2.91%,1.57%,2.95%
8,7-<8 mo,102,0,4,100.00%,84.01%,99.87%,98.74%,100.0000%*,84.9723%#,0.00%,2.91%,0.00%,2.9469%#
9,8-<9 mo,98,1,9,98.93%,83.11%,99.87%,98.61%,99.06%,84.28%,1.06%,3.02%,1.07%,3.06%
10,9-<10 mo,88,0,5,100.00%,83.11%,99.87%,98.48%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
11,10-<11 mo,83,0,3,100.00%,83.11%,99.87%,98.36%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
12,11-<12 mo,80,0,9,100.00%,83.11%,99.87%,98.23%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
13,12-<13 mo,71,0,4,100.00%,83.11%,99.86%,98.09%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
14,13-<14 mo,67,0,5,100.00%,83.11%,99.86%,97.95%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
15,14-<15 mo,62,0,5,100.00%,83.11%,99.87%,97.83%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
16,15-<16 mo,57,0,11,100.00%,83.11%,99.89%,97.73%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
17,16-<17 mo,46,0,2,100.00%,83.11%,99.89%,97.62%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
18,17-<18 mo,44,0,6,100.00%,83.11%,99.89%,97.51%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
19,18-<19 mo,38,0,7,100.00%,83.11%,99.92%,97.43%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
20,19-<20 mo,31,0,9,100.00%,83.11%,99.92%,97.35%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
21,20-<21 mo,22,0,8,100.00%,83.11%,99.90%,97.26%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
22,21-<22 mo,14,0,6,100.00%,83.11%,99.93%,97.18%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
23,22-<23 mo,8,0,3,100.00%,83.11%,99.90%,97.09%,100.0000%*,84.2776%#,0.00%,3.02%,0.00%,3.0601%#
24,23-<24 mo,5,0,5,+,+,99.89%,96.98%,+,+,+,+,+,+
