Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"6,609",364,300,92.45%,92.45%,99.80%,99.80%,92.63%,92.63%,0.39%,0.39%,0.39%,0.39%
2,1-<2 mo,"5,945",335,257,91.83%,85.16%,99.81%,99.61%,92.00%,85.46%,0.44%,0.52%,0.44%,0.52%
3,2-<3 mo,"5,353",293,254,91.91%,78.73%,99.82%,99.43%,92.07%,79.12%,0.48%,0.59%,0.48%,0.59%
4,3-<4 mo,"4,806",231,228,92.53%,73.42%,99.83%,99.26%,92.68%,73.89%,0.51%,0.63%,0.51%,0.64%
5,4-<5 mo,"4,347",204,232,92.75%,68.72%,99.83%,99.10%,92.90%,69.23%,0.54%,0.66%,0.54%,0.67%
6,5-<6 mo,"3,911",155,190,93.67%,64.96%,99.83%,98.93%,93.82%,65.52%,0.55%,0.67%,0.55%,0.68%
7,6-<7 mo,"3,566",137,204,94.21%,61.69%,99.84%,98.77%,94.36%,62.29%,0.56%,0.69%,0.56%,0.70%
8,7-<8 mo,"3,225",113,200,94.30%,58.75%,99.84%,98.61%,94.45%,59.38%,0.60%,0.70%,0.60%,0.71%
9,8-<9 mo,"2,912",115,201,93.73%,55.68%,99.84%,98.46%,93.87%,56.32%,0.67%,0.71%,0.68%,0.72%
10,9-<10 mo,"2,596",72,167,95.38%,53.60%,99.84%,98.30%,95.53%,54.27%,0.64%,0.71%,0.64%,0.73%
11,10-<11 mo,"2,357",106,162,93.08%,50.48%,99.84%,98.15%,93.22%,51.15%,0.80%,0.73%,0.80%,0.74%
12,11-<12 mo,"2,089",83,164,94.22%,47.98%,99.84%,97.99%,94.37%,48.67%,0.80%,0.74%,0.80%,0.76%
13,12-<13 mo,"1,842",64,141,94.46%,45.81%,99.82%,97.82%,94.63%,46.51%,0.86%,0.74%,0.86%,0.77%
14,13-<14 mo,"1,637",59,144,93.69%,43.63%,99.82%,97.64%,93.85%,44.32%,1.03%,0.75%,1.03%,0.77%
15,14-<15 mo,"1,434",50,155,93.17%,41.49%,99.82%,97.47%,93.33%,42.18%,1.17%,0.76%,1.17%,0.78%
16,15-<16 mo,"1,229",44,124,93.69%,39.55%,99.83%,97.31%,93.84%,40.22%,1.22%,0.77%,1.22%,0.79%
17,16-<17 mo,"1,061",39,149,93.69%,37.70%,99.83%,97.15%,93.85%,38.37%,1.36%,0.78%,1.36%,0.80%
18,17-<18 mo,873,37,132,93.28%,35.64%,99.83%,96.98%,93.44%,36.29%,1.49%,0.80%,1.50%,0.83%
19,18-<19 mo,704,12,129,96.37%,34.76%,99.83%,96.82%,96.53%,35.42%,1.41%,0.81%,1.41%,0.84%
20,19-<20 mo,563,19,100,92.03%,33.06%,99.83%,96.66%,92.18%,33.69%,2.38%,0.85%,2.39%,0.88%
21,20-<21 mo,444,24,101,87.50%,30.48%,99.82%,96.49%,87.65%,31.04%,3.33%,0.90%,3.34%,0.94%
22,21-<22 mo,319,3,112,98.87%,30.09%,99.85%,96.35%,98.91%,30.67%,0.69%,0.92%,0.70%,0.95%
23,22-<23 mo,204,3,105,97.88%,29.41%,99.84%,96.20%,97.91%,29.99%,1.30%,0.98%,1.30%,1.01%
24,23-<24 mo,96,2,94,+,+,99.87%,96.07%,+,+,+,+,+,+
