Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,796,35,41,95.17%,95.17%,99.74%,99.74%,95.42%,95.42%,0.80%,0.80%,0.80%,0.80%
2,1-<2 mo,720,20,30,96.83%,92.21%,99.74%,99.48%,97.07%,92.67%,0.70%,1.00%,0.70%,1.01%
3,2-<3 mo,670,13,42,97.71%,90.16%,99.75%,99.24%,97.94%,90.81%,0.63%,1.12%,0.63%,1.13%
4,3-<4 mo,615,11,38,98.04%,88.43%,99.75%,98.99%,98.29%,89.29%,0.59%,1.21%,0.60%,1.23%
5,4-<5 mo,566,10,31,98.14%,86.80%,99.74%,98.73%,98.39%,87.86%,0.59%,1.29%,0.59%,1.32%
6,5-<6 mo,525,7,26,98.44%,85.51%,99.74%,98.47%,98.70%,86.76%,0.59%,1.36%,0.59%,1.39%
7,6-<7 mo,492,7,29,98.48%,84.21%,99.74%,98.23%,98.74%,85.65%,0.58%,1.42%,0.58%,1.46%
8,7-<8 mo,456,6,26,98.50%,82.99%,99.76%,97.99%,98.74%,84.60%,0.62%,1.48%,0.62%,1.52%
9,8-<9 mo,424,5,34,98.75%,81.96%,99.76%,97.76%,98.99%,83.73%,0.57%,1.54%,0.58%,1.58%
10,9-<10 mo,385,0,24,100.00%,81.96%,99.76%,97.53%,100.00%,83.73%,0.00%,1.54%,0.00%,1.58%
11,10-<11 mo,361,3,26,99.19%,81.29%,99.76%,97.29%,99.40%,83.37%,0.49%,1.57%,0.49%,1.60%
12,11-<12 mo,332,2,24,99.47%,80.83%,99.76%,97.06%,99.52%,83.00%,0.37%,1.60%,0.37%,1.63%
13,12-<13 mo,306,1,25,99.76%,80.61%,99.74%,96.82%,99.77%,82.80%,0.24%,1.61%,0.24%,1.64%
14,13-<14 mo,280,1,26,99.73%,80.37%,99.73%,96.56%,99.75%,82.57%,0.26%,1.63%,0.26%,1.66%
15,14-<15 mo,253,0,25,100.00%,80.37%,99.74%,96.32%,100.00%,82.57%,0.00%,1.63%,0.00%,1.66%
16,15-<16 mo,228,1,24,99.38%,79.92%,99.75%,96.08%,99.59%,82.57%,0.61%,1.68%,0.61%,1.66%
17,16-<17 mo,203,3,28,98.88%,78.94%,99.76%,95.86%,98.90%,81.62%,0.63%,1.76%,0.63%,1.74%
18,17-<18 mo,172,4,20,97.11%,76.71%,99.76%,95.64%,97.32%,80.06%,1.43%,2.03%,1.44%,2.14%
19,18-<19 mo,148,2,25,98.50%,75.59%,99.77%,95.42%,98.69%,79.03%,1.10%,2.15%,1.10%,2.28%
20,19-<20 mo,121,0,26,100.00%,75.59%,99.75%,95.19%,100.00%,79.03%,0.00%,2.15%,0.00%,2.28%
21,20-<21 mo,95,0,25,100.00%,75.59%,99.74%,94.96%,100.00%,79.03%,0.00%,2.15%,0.00%,2.28%
22,21-<22 mo,70,0,14,100.00%,75.59%,99.74%,94.72%,100.00%,79.03%,0.00%,2.15%,0.00%,2.28%
23,22-<23 mo,56,0,30,100.00%,75.59%,99.73%,94.47%,100.00%,79.03%,0.00%,2.15%,0.00%,2.28%
24,23-<24 mo,26,0,26,+,+,99.78%,94.26%,+,+,+,+,+,+
