Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,430,2,19,99.47%,99.47%,99.76%,99.76%,99.70%,99.70%,0.38%,0.38%,0.38%,0.38%
2,1-<2 mo,409,5,19,98.69%,98.17%,99.76%,99.52%,98.93%,98.64%,0.60%,0.71%,0.60%,0.71%
3,2-<3 mo,385,10,18,97.05%,95.28%,99.77%,99.29%,97.28%,95.96%,0.95%,1.15%,0.95%,1.16%
4,3-<4 mo,357,8,15,97.60%,93.00%,99.78%,99.07%,97.82%,93.87%,0.88%,1.39%,0.88%,1.41%
5,4-<5 mo,334,10,17,97.13%,90.32%,99.79%,98.86%,97.33%,91.36%,0.93%,1.61%,0.93%,1.63%
6,5-<6 mo,307,8,19,97.20%,87.79%,99.79%,98.65%,97.41%,88.99%,1.02%,1.81%,1.02%,1.84%
7,6-<7 mo,280,3,19,98.64%,86.62%,99.79%,98.44%,98.83%,87.96%,0.80%,1.91%,0.80%,1.95%
8,7-<8 mo,258,5,21,97.88%,84.79%,99.80%,98.24%,98.08%,86.28%,0.97%,2.04%,0.98%,2.09%
9,8-<9 mo,232,6,10,97.05%,82.32%,99.81%,98.05%,97.24%,83.92%,1.22%,2.21%,1.22%,2.27%
10,9-<10 mo,216,4,9,98.20%,80.82%,99.80%,97.86%,98.39%,82.55%,0.92%,2.31%,0.92%,2.37%
11,10-<11 mo,203,3,15,98.46%,79.58%,99.80%,97.67%,98.65%,81.44%,0.91%,2.38%,0.91%,2.46%
12,11-<12 mo,185,2,8,98.81%,78.64%,99.80%,97.48%,98.97%,80.60%,0.85%,2.45%,0.85%,2.53%
13,12-<13 mo,175,4,17,97.09%,76.42%,99.78%,97.28%,97.26%,78.43%,1.44%,2.60%,1.45%,2.69%
14,13-<14 mo,154,1,16,99.04%,75.74%,99.79%,97.07%,99.19%,77.83%,0.95%,2.65%,0.95%,2.75%
15,14-<15 mo,137,2,16,98.73%,74.71%,99.79%,96.88%,98.78%,76.93%,0.89%,2.72%,0.90%,2.83%
16,15-<16 mo,119,0,12,100.00%,74.71%,99.79%,96.67%,100.00%,76.93%,0.00%,2.72%,0.00%,2.83%
17,16-<17 mo,107,1,16,98.59%,73.74%,99.79%,96.47%,98.75%,76.24%,1.39%,2.84%,1.39%,2.97%
18,17-<18 mo,90,4,15,95.41%,70.32%,99.78%,96.26%,95.62%,72.95%,2.36%,3.21%,2.36%,3.37%
19,18-<19 mo,71,3,10,96.10%,67.37%,99.77%,96.05%,96.15%,69.99%,2.17%,3.53%,2.17%,3.68%
20,19-<20 mo,58,0,7,100.00%,67.37%,99.81%,95.87%,100.00%,69.99%,0.00%,3.53%,0.00%,3.68%
21,20-<21 mo,51,0,12,100.00%,67.37%,99.80%,95.68%,100.00%,69.99%,0.00%,3.53%,0.00%,3.68%
22,21-<22 mo,39,1,12,97.27%,65.48%,99.80%,95.49%,97.29%,68.12%,2.59%,3.87%,2.60%,4.02%
23,22-<23 mo,26,1,16,92.71%,60.80%,99.80%,95.30%,92.83%,63.56%,6.66%,5.60%,6.68%,5.98%
24,23-<24 mo,9,0,9,+,+,99.75%,95.07%,+,+,+,+,+,+
