Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"7,425",274,277,96.24%,96.24%,99.79%,99.79%,96.44%,96.44%,0.22%,0.22%,0.22%,0.22%
2,1-<2 mo,"6,874",179,275,97.34%,93.68%,99.80%,99.60%,97.54%,94.06%,0.20%,0.29%,0.20%,0.29%
3,2-<3 mo,"6,420",122,323,98.05%,91.86%,99.81%,99.40%,98.24%,92.41%,0.17%,0.33%,0.18%,0.33%
4,3-<4 mo,"5,975",93,308,98.40%,90.39%,99.81%,99.21%,98.59%,91.10%,0.16%,0.35%,0.16%,0.36%
5,4-<5 mo,"5,574",66,336,98.78%,89.29%,99.81%,99.03%,98.96%,90.16%,0.15%,0.38%,0.15%,0.38%
6,5-<6 mo,"5,172",46,298,99.08%,88.47%,99.82%,98.85%,99.27%,89.50%,0.13%,0.39%,0.13%,0.40%
7,6-<7 mo,"4,828",46,268,99.02%,87.60%,99.82%,98.67%,99.20%,88.78%,0.14%,0.41%,0.14%,0.41%
8,7-<8 mo,"4,514",44,282,98.99%,86.72%,99.82%,98.49%,99.17%,88.05%,0.15%,0.42%,0.15%,0.43%
9,8-<9 mo,"4,188",50,296,98.76%,85.65%,99.82%,98.32%,98.94%,87.11%,0.17%,0.45%,0.17%,0.45%
10,9-<10 mo,"3,842",31,304,99.16%,84.93%,99.82%,98.15%,99.33%,86.53%,0.15%,0.46%,0.15%,0.47%
11,10-<11 mo,"3,507",29,293,99.14%,84.19%,99.83%,97.97%,99.31%,85.93%,0.16%,0.48%,0.16%,0.49%
12,11-<12 mo,"3,185",24,259,99.21%,83.53%,99.83%,97.81%,99.39%,85.41%,0.16%,0.49%,0.16%,0.50%
13,12-<13 mo,"2,902",33,227,98.82%,82.54%,99.81%,97.62%,99.00%,84.56%,0.20%,0.51%,0.21%,0.53%
14,13-<14 mo,"2,642",26,250,98.97%,81.69%,99.81%,97.44%,99.15%,83.84%,0.20%,0.54%,0.20%,0.55%
15,14-<15 mo,"2,366",26,260,98.84%,80.74%,99.81%,97.26%,99.02%,83.02%,0.23%,0.56%,0.23%,0.58%
16,15-<16 mo,"2,080",17,197,99.14%,80.05%,99.81%,97.07%,99.33%,82.46%,0.21%,0.58%,0.21%,0.60%
17,16-<17 mo,"1,866",9,252,99.48%,79.63%,99.81%,96.89%,99.67%,82.19%,0.17%,0.59%,0.17%,0.61%
18,17-<18 mo,"1,605",9,233,99.40%,79.15%,99.81%,96.71%,99.58%,81.85%,0.20%,0.61%,0.20%,0.63%
19,18-<19 mo,"1,363",6,232,99.52%,78.77%,99.81%,96.52%,99.71%,81.61%,0.20%,0.63%,0.20%,0.65%
20,19-<20 mo,"1,125",2,238,99.80%,78.62%,99.81%,96.34%,99.99%,81.60%,0.14%,0.64%,0.14%,0.66%
21,20-<21 mo,885,6,219,99.23%,78.01%,99.81%,96.16%,99.41%,81.12%,0.31%,0.68%,0.32%,0.71%
22,21-<22 mo,660,4,215,99.28%,77.44%,99.81%,95.98%,99.46%,80.69%,0.36%,0.73%,0.36%,0.76%
23,22-<23 mo,441,4,236,98.76%,76.48%,99.81%,95.80%,98.95%,79.84%,0.62%,0.86%,0.62%,0.90%
24,23-<24 mo,201,0,201,+,+,99.81%,95.61%,+,+,+,+,+,+
