Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,486,19,15,96.03%,96.03%,99.85%,99.85%,96.18%,96.18%,0.89%,0.89%,0.89%,0.89%
2,1-<2 mo,452,11,15,97.53%,93.65%,99.86%,99.71%,97.66%,93.92%,0.74%,1.12%,0.74%,1.13%
3,2-<3 mo,426,11,22,97.35%,91.17%,99.86%,99.58%,97.48%,91.56%,0.79%,1.32%,0.79%,1.32%
4,3-<4 mo,393,8,21,97.91%,89.26%,99.87%,99.45%,98.04%,89.76%,0.73%,1.45%,0.73%,1.46%
5,4-<5 mo,364,5,24,98.58%,88.00%,99.87%,99.32%,98.71%,88.60%,0.63%,1.54%,0.63%,1.55%
6,5-<6 mo,335,6,24,98.14%,86.36%,99.87%,99.19%,98.27%,87.07%,0.75%,1.65%,0.75%,1.66%
7,6-<7 mo,305,5,18,98.31%,84.90%,99.87%,99.06%,98.44%,85.71%,0.75%,1.75%,0.75%,1.76%
8,7-<8 mo,282,1,9,99.64%,84.60%,99.87%,98.93%,99.77%,85.51%,0.36%,1.77%,0.36%,1.78%
9,8-<9 mo,272,3,28,98.84%,83.61%,99.87%,98.81%,98.96%,84.62%,0.67%,1.83%,0.67%,1.86%
10,9-<10 mo,241,5,14,97.86%,81.83%,99.87%,98.68%,97.99%,82.92%,0.95%,1.96%,0.95%,1.99%
11,10-<11 mo,222,3,22,98.58%,80.66%,99.88%,98.56%,98.70%,81.84%,0.82%,2.05%,0.82%,2.08%
12,11-<12 mo,197,1,14,99.47%,80.24%,99.88%,98.44%,99.60%,81.51%,0.52%,2.08%,0.53%,2.11%
13,12-<13 mo,182,6,13,96.58%,77.49%,99.86%,98.30%,96.71%,78.84%,1.37%,2.29%,1.37%,2.33%
14,13-<14 mo,163,1,12,99.36%,77.00%,99.86%,98.16%,99.51%,78.45%,0.63%,2.33%,0.64%,2.37%
15,14-<15 mo,150,1,12,99.31%,76.47%,99.85%,98.01%,99.45%,78.02%,0.69%,2.37%,0.69%,2.42%
16,15-<16 mo,137,2,11,98.48%,75.30%,99.87%,97.88%,98.61%,76.93%,1.07%,2.47%,1.07%,2.53%
17,16-<17 mo,124,0,19,100.00%,75.30%,99.88%,97.76%,100.0000%*,76.9331%#,0.00%,2.47%,0.00%,2.5274%#
18,17-<18 mo,105,2,14,97.96%,73.77%,99.87%,97.63%,98.09%,75.56%,1.43%,2.65%,1.43%,2.72%
19,18-<19 mo,89,2,11,97.60%,72.00%,99.88%,97.51%,97.72%,73.84%,1.67%,2.87%,1.68%,2.94%
20,19-<20 mo,76,1,16,98.53%,70.94%,99.87%,97.39%,98.65%,72.84%,1.46%,3.01%,1.46%,3.09%
21,20-<21 mo,59,0,17,100.00%,70.94%,99.88%,97.27%,100.0000%*,72.8429%#,0.00%,3.01%,0.00%,3.0949%#
22,21-<22 mo,42,0,10,100.00%,70.94%,99.88%,97.16%,100.0000%*,72.8429%#,0.00%,3.01%,0.00%,3.0949%#
23,22-<23 mo,32,0,19,100.00%,70.94%,99.87%,97.03%,100.0000%*,72.8429%#,0.00%,3.01%,0.00%,3.0949%#
24,23-<24 mo,13,0,13,+,+,99.93%,96.96%,+,+,+,+,+,+
