Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,374,7,14,98.09%,98.09%,99.68%,99.68%,98.40%,98.40%,0.71%,0.71%,0.72%,0.72%
2,1-<2 mo,353,10,8,97.07%,95.24%,99.70%,99.38%,97.35%,95.81%,0.90%,1.11%,0.91%,1.13%
3,2-<3 mo,335,11,9,96.62%,92.10%,99.71%,99.10%,96.86%,92.87%,0.99%,1.40%,0.99%,1.42%
4,3-<4 mo,315,4,17,98.70%,90.92%,99.72%,98.82%,98.95%,91.89%,0.64%,1.50%,0.65%,1.53%
5,4-<5 mo,294,0,20,100.00%,90.92%,99.72%,98.55%,100.00%,91.89%,0.00%,1.50%,0.00%,1.53%
6,5-<6 mo,274,8,15,96.99%,88.22%,99.72%,98.27%,97.26%,89.70%,1.05%,1.73%,1.06%,1.77%
7,6-<7 mo,251,6,6,97.29%,86.02%,99.72%,98.00%,97.52%,87.62%,1.07%,1.87%,1.08%,1.93%
8,7-<8 mo,239,9,15,95.86%,82.57%,99.73%,97.73%,96.12%,84.33%,1.35%,2.11%,1.36%,2.18%
9,8-<9 mo,215,4,10,97.92%,81.00%,99.75%,97.49%,98.14%,82.87%,1.03%,2.19%,1.04%,2.27%
10,9-<10 mo,201,3,12,98.26%,79.69%,99.76%,97.26%,98.48%,81.70%,1.00%,2.27%,1.00%,2.36%
11,10-<11 mo,186,4,17,97.63%,77.87%,99.75%,97.02%,97.87%,80.02%,1.18%,2.39%,1.19%,2.49%
12,11-<12 mo,165,1,17,99.24%,77.38%,99.78%,96.81%,99.41%,79.61%,0.75%,2.41%,0.76%,2.52%
13,12-<13 mo,147,2,11,98.62%,76.17%,99.76%,96.58%,98.65%,78.44%,0.95%,2.53%,0.95%,2.63%
14,13-<14 mo,134,2,15,98.26%,74.90%,99.78%,96.37%,98.47%,77.41%,1.21%,2.63%,1.22%,2.75%
15,14-<15 mo,117,1,14,99.27%,74.26%,99.77%,96.15%,99.29%,76.81%,0.72%,2.70%,0.72%,2.82%
16,15-<16 mo,102,2,10,97.89%,72.74%,99.77%,95.94%,98.08%,75.48%,1.50%,2.85%,1.51%,2.99%
17,16-<17 mo,90,0,12,100.00%,72.74%,99.76%,95.72%,100.00%,75.48%,0.00%,2.85%,0.00%,2.99%
18,17-<18 mo,78,1,10,98.85%,71.79%,99.78%,95.51%,98.86%,74.54%,1.12%,2.97%,1.12%,3.11%
19,18-<19 mo,67,1,10,98.69%,70.73%,99.76%,95.29%,98.72%,73.59%,1.28%,3.12%,1.28%,3.26%
20,19-<20 mo,56,1,8,97.76%,69.36%,99.76%,95.07%,97.94%,72.59%,2.19%,3.32%,2.20%,3.52%
21,20-<21 mo,47,0,10,100.00%,69.36%,99.77%,94.86%,100.00%,72.59%,0.00%,3.32%,0.00%,3.52%
22,21-<22 mo,37,0,11,100.00%,69.36%,99.75%,94.63%,100.00%,72.59%,0.00%,3.32%,0.00%,3.52%
23,22-<23 mo,26,0,14,100.00%,69.36%,99.81%,94.46%,100.00%,72.59%,0.00%,3.32%,0.00%,3.52%
24,23-<24 mo,12,0,12,+,+,99.85%,94.32%,+,+,+,+,+,+
