Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9974259078892446,0.9964490208461624,0.9981343014072662
2,0.9946056649828663,0.9932166587064968,0.9957108625208295
3,0.9927730582299665,0.9911656020434358,0.9940889034886687
4,0.9904885994713174,0.9886359037526086,0.9920404657996905
5,0.9880900986250623,0.9860030834572392,0.9898675291657422
6,0.9862399249901097,0.9839812061307116,0.988182069677626
7,0.9841766615487085,0.9817313506517459,0.9862969482732579
8,0.9819808189303479,0.9793408132624168,0.9842861735951283
9,0.9794232744747469,0.9765625353350105,0.9819380721578792
10,0.9770626196206287,0.974000439800367,0.979767896264025
11,0.9753363605753637,0.9721257211284592,0.9781813501173566
12,0.9715142877545324,0.9679794197655822,0.9746640513932475
13,0.9699896262859911,0.9663245570105774,0.9732613441565228
14,0.9676941809229086,0.9638274319027739,0.9711537923838075
15,0.9657185617710606,0.9616704983040312,0.969345939975193
16,0.9627428472216423,0.9584095193125737,0.9666325761164334
17,0.9603249998884372,0.9557498141593566,0.9644359809711766
18,0.9585689196901033,0.9538013353128271,0.9628541265769719
19,0.9568154399589615,0.9518315329273896,0.9612942064425363
20,0.9550745093913503,0.9498439002237468,0.9597712454244567
21,0.9521563419685045,0.9464594257676489,0.9572608437982605
22,0.9511077116359402,0.9452098004493388,0.956385466099662
23,0.9504099070052455,0.9443367840487702,0.9558360008807244
24,0.9504099070052455,0.9443367840487702,0.9558360008807244
