ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9862663685723413,0.9815264583009933,0.9897964426369408
0.9710523333763889,0.9644856515606917,0.976419689279513
0.960362481695044,0.9527756423574911,0.9667517862119845
0.9435396811779186,0.9345499894515302,0.9513269393677961
0.9300440175730034,0.9200559297963284,0.9388259822981379
0.9194149430864548,0.9086804751254738,0.9289373438625023
0.9107453066594258,0.8994130124137698,0.9208575947443246
0.8960927929273482,0.8837851779279814,0.9071662347415532
0.8825082784704094,0.8693352548614448,0.894434986182731
0.8699384276197923,0.8559669220809445,0.882649001077187
0.8643761614585403,0.8500476453762656,0.8774358390451124
0.8542420961173024,0.8392420568133309,0.867954564118728
0.8471981208119878,0.8317171275650349,0.8613758624440603
0.8368915743300904,0.8206872890068514,0.8517664175909835
0.825733020005689,0.8087261109199801,0.8413793105272432
0.8125080667323242,0.7945021910034746,0.8291099564053538
0.8061031608008761,0.7875822270051531,0.8231949654594412
0.7977605666399352,0.7784867032182582,0.8155611982627033
0.794220209095675,0.7745883928300251,0.8123547694858685
0.782954674214885,0.7619887403194099,0.8023199420852469
0.7778373234030231,0.7561566430482747,0.7978552523832905
0.7713191335421041,0.7484890770219956,0.7923725564940906
0.7657095398436158,0.7416328659348058,0.7878727570600698
