Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9942989167941906,0.9934306771051319,0.9950526907927287
2,0.9910623075902918,0.9899831370766223,0.9920256819723786
3,0.9871790151348483,0.9858855927909761,0.9883546113539531
4,0.9841237007701344,0.982677802753875,0.9854498037487823
5,0.981456203734777,0.9798839426972874,0.9829066519758767
6,0.9790587298514952,0.9773754720620268,0.9806179988621991
7,0.9762720740551742,0.9744618668215729,0.9779554250899183
8,0.9735415461676946,0.9716090468868015,0.9753441800244552
9,0.9710003860405438,0.9689540587326542,0.9729137265478736
10,0.9686750513751055,0.9665231549087886,0.9706907297692063
11,0.9661345420064011,0.9638656328385059,0.9682633405737735
12,0.9636786549582635,0.9612938675662404,0.9659191267988122
13,0.9617695267435579,0.9592917502614046,0.9640993259815273
14,0.9597844503209703,0.9572066888496652,0.9622100159953068
15,0.9573831700434418,0.9546778862648096,0.9599303837104834
16,0.9549594151825714,0.9521177522968391,0.9576362093737869
17,0.9523808469292853,0.9493872680882189,0.9552015702704109
18,0.9505660199925144,0.9474560487989007,0.9534964665219664
19,0.9487202607303932,0.9454794159742415,0.9517734093025186
20,0.9465738348011392,0.9431630666981751,0.9497854125374602
21,0.9449579696000454,0.9413990237581339,0.9483067533771149
22,0.9443492356707341,0.9407215733779701,0.947761107058386
23,0.9427312758152167,0.938868057743009,0.9463573876901159
24,0.9427312758152167,0.938868057743009,0.9463573876901159
