Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9736842105263154,0.9379365837701767,0.9889615973871069
2,0.9304093567251455,0.8831513641525925,0.9589935474074058
3,0.9081241026718483,0.8563204704088815,0.9418777311345589
4,0.8792029529052293,0.8222405630302084,0.9188057793493498
5,0.8608862247197038,0.8008849964283534,0.9038838101199022
6,0.8546023836633557,0.7935934993168545,0.8987212273332742
7,0.8477655645940487,0.7855280317012152,0.8931625140604643
8,0.8263933234698286,0.7604376086098691,0.8756664632018057
9,0.8263933234698286,0.7604376086098691,0.8756664632018057
10,0.8263933234698286,0.7604376086098691,0.8756664632018057
11,0.810029099242703,0.7408963912151082,0.8624200998645782
12,0.7927944375566882,0.7204401174497743,0.8483839645759919
13,0.7927944375566882,0.7204401174497743,0.8483839645759919
14,0.7824984059001077,0.7077771824830967,0.8402599018751161
15,0.7601413085886759,0.6802540327714026,0.8226590784162193
16,0.7352186427333096,0.6495965906919245,0.8030749151600779
17,0.7205142698786434,0.6310538607985702,0.791841333294504
18,0.7205142698786434,0.6310538607985702,0.791841333294504
19,0.7205142698786434,0.6310538607985702,0.791841333294504
20,0.7205142698786434,0.6310538607985702,0.791841333294504
21,0.7205142698786434,0.6310538607985702,0.791841333294504
22,0.7205142698786434,0.6310538607985702,0.791841333294504
23,0.6891875624926156,0.5803001986914534,0.7752148784328728
24,0.6891875624926156,0.5803001986914534,0.7752148784328728
