ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.983818770226537,0.9733026538909513,0.9902133610230721
0.9713653680717707,0.9582200780841966,0.9804169425838414
0.9594613807179497,0.9442198774470573,0.9706030628877973
0.9508397765266462,0.9342487957202441,0.963326557270823
0.9429815965553521,0.9251934955431294,0.9566391194953785
0.9306639849893165,0.9111188643154678,0.9460386503836835
0.9232777628862262,0.9026861010919538,0.9396582687989289
0.9139359980003622,0.8920452385292317,0.931558734200153
0.904001911065576,0.8807497740425455,0.9229195272423307
0.8967843309373084,0.8725092275402513,0.9166592229624416
0.8909610560610923,0.8658306114320448,0.9116261037014062
0.8783531165885298,0.8513384599537481,0.9007468585517037
0.8760416610185598,0.8486605820917699,0.8987664144245026
0.8736014335505419,0.8458138248956206,0.8966892322578142
0.8655374203177679,0.8363022761614897,0.8898978314936954
0.859484711084777,0.8290684336645996,0.8848675444132142
0.859484711084777,0.8290684336645996,0.8848675444132142
0.8555601233629284,0.8241345745037508,0.8817764069308625
0.8555601233629284,0.8241345745037508,0.8817764069308625
0.8501451858732892,0.8167895371001314,0.8778857930699834
0.8433980018584222,0.8071952220617111,0.8733405826528773
0.8250632626875868,0.7797590692609179,0.8618785288511017
0.8250632626875868,0.7797590692609179,0.8618785288511017
