Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9219858156028365,0.8635590022798767,0.956021043411778
2,0.8754991358245423,0.8071930574961522,0.920777974945609
3,0.8187538214655442,0.7414657689305508,0.8748655059480172
4,0.7839132333180742,0.7019065695878551,0.8458152766484104
5,0.7749027363833834,0.6917609826720907,0.8382187997403959
6,0.7472276386554059,0.6608427505020682,0.8146740950589654
7,0.7275637534276324,0.6388941508430865,0.7978847817802799
8,0.7275637534276324,0.6388941508430865,0.7978847817802799
9,0.7160151224208448,0.6255865708752452,0.788279207089598
10,0.6925392167677024,0.5988727147938234,0.7685410302156677
11,0.6925392167677024,0.5988727147938234,0.7685410302156677
12,0.6792211549067849,0.583425406317381,0.7575446909507787
13,0.6653594986841976,0.567392791317758,0.7460836390910046
14,0.6653594986841976,0.567392791317758,0.7460836390910046
15,0.6653594986841976,0.567392791317758,0.7460836390910046
16,0.6482989987179362,0.5466905482284354,0.7326725124570242
17,0.6482989987179362,0.5466905482284354,0.7326725124570242
18,0.6482989987179362,0.5466905482284354,0.7326725124570242
19,0.6482989987179362,0.5466905482284354,0.7326725124570242
20,0.6482989987179362,0.5466905482284354,0.7326725124570242
21,0.5865562369352755,0.46031247598513664,0.6929246314545107
22,0.547452487806257,0.4068875295943529,0.667868825465067
