ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9916758747697989,0.9899989362031268,0.9930726153057058
0.9800135835446054,0.9774897587714623,0.9822570133352483
0.9667540624839273,0.9635284083998057,0.9696989341514077
0.9549326833485343,0.9511792763800435,0.9584038691071997
0.941996078017022,0.9377295738256612,0.9459787448622295
0.9297091726515827,0.924993752682496,0.9341388038007011
0.9193180747708283,0.9142434096939337,0.9241050506924254
0.9081056126505289,0.9026556414635097,0.9132653106595385
0.8964023670650026,0.890570503069602,0.901940799370651
0.8861395685474805,0.8799759500095211,0.8920064125399261
0.8736302548035481,0.8670642777523623,0.8798948081683682
0.8654667576398323,0.858634579614055,0.871993846999548
0.856297424254038,0.84915423266347,0.8631302086662218
0.847059096388202,0.839594937083285,0.8542067838234677
0.8402307985876354,0.8325148797475547,0.847624577105985
0.8340183712413304,0.8260543244897173,0.8416536266438323
0.8271698755062207,0.8189125094939944,0.8350896390570871
0.8215611175060317,0.8130353728064328,0.8297399130407123
0.815213819654961,0.8063525491064488,0.8237151946128355
0.810374798169079,0.8012198432185332,0.819157100109945
0.8076317500128005,0.7982747484412142,0.816606072744042
0.8061434851171997,0.7966459168039701,0.8152504553159515
0.8041264455380907,0.7943678515137614,0.8134779488052979
