ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9576271186440686,0.9414782418784623,0.9693921702011707
0.9320903954802269,0.9124496262325272,0.9474521331770422
0.9147801452784512,0.893130580949495,0.932211008346367
0.8991792435760279,0.8758142419801271,0.9183542380280959
0.8840923435160268,0.8591276561138449,0.9048795692315306
0.8729416292734827,0.8468215910618364,0.8948864168708877
0.8612355154709647,0.833920457186393,0.8843725589024455
0.8506029782429281,0.8221986484436437,0.874818848397303
0.8412351040332041,0.8118614435951697,0.8664045920591439
0.8412351040332041,0.8118614435951697,0.8664045920591439
0.8347806147439469,0.8046343965262888,0.8606829104490277
0.8301685671486763,0.799438249560195,0.8566181725049793
0.8276978273654956,0.7966320086831652,0.8544574635383347
0.8250278343739941,0.7935666587476238,0.8521470032167596
0.8250278343739941,0.7935666587476238,0.8521470032167596
0.8218300520702192,0.7897813854866396,0.8494648940990605
0.811248549253865,0.7771328131056797,0.8406850740876582
0.7951842215458673,0.7577932319545617,0.8274702089409488
0.7862495673711944,0.7469900615312295,0.8201621916747239
0.7862495673711944,0.7469900615312295,0.8201621916747239
0.7862495673711944,0.7469900615312295,0.8201621916747239
0.7862495673711944,0.7469900615312295,0.8201621916747239
0.7862495673711944,0.7469900615312295,0.8201621916747239
