ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9623762376237619,0.9416469418231633,0.9758358577237927
0.9399003594626977,0.9151529982900504,0.9575965914006327
0.9166668674310359,0.8885020351963883,0.9379655832734483
0.8988675107818896,0.8683383381634983,0.922633660144622
0.8871329479779491,0.8551012080138735,0.9124472604548804
0.8720967963173062,0.8381449161400564,0.8993561875373473
0.8586385124235207,0.8229649079444984,0.8876173058071958
0.8557858927809179,0.8197365458565681,0.8851341585670203
0.8469633578037948,0.809749335161517,0.8774526933123452
0.8306756009229525,0.7911778006806973,0.8633530406209301
0.8203352407454888,0.7794090405045064,0.8543842062511613
0.8165373924087036,0.7750336323762714,0.8511265400826112
0.7921631418890408,0.7469821736783744,0.8302036521940876
0.7878105971533871,0.7419739550521065,0.8264680548206049
0.7831489959867989,0.7365580741093031,0.8225049295270246
0.7731086242433787,0.7248018000583782,0.8140376089054053
0.7731086242433787,0.7248018000583782,0.8140376089054053
0.7606391303039693,0.709662819063395,0.803918060883662
0.7465532204835251,0.6923716102466364,0.7926404168454659
0.7386947655310669,0.682608112173695,0.7864418905887103
0.7386947655310669,0.682608112173695,0.7864418905887103
0.7386947655310669,0.682608112173695,0.7864418905887103
0.7386947655310669,0.682608112173695,0.7864418905887103
