Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9859154929577459,0.9629113098794259,0.9946904427181439
0.9785852662443056,0.9529470617977968,0.9903241352062804
0.966747541249415,0.9370015900134409,0.9825779462628424
0.9584847417515564,0.9261752226214329,0.9768295000362311
0.9324625315682562,0.8933627757453073,0.9575640133171128
0.9186140781291232,0.8763626410962181,0.9468615091462562
0.8985350818858633,0.8518729156619778,0.9310890363119918
0.8932495814041815,0.8454694132834384,0.9268914472344276
0.8822218087942534,0.8321227246850219,0.9181018605729943
0.8705367517241309,0.8179984351828021,0.9087507004163741
0.8705367517241309,0.8179984351828021,0.9087507004163741
0.8705367517241309,0.8179984351828021,0.9087507004163741
0.8629004644283053,0.8081422524898813,0.9029638492923001
0.8312343923391932,0.7684430787318292,0.8783402899028859
0.8312343923391932,0.7684430787318292,0.8783402899028859
0.8312343923391932,0.7684430787318292,0.8783402899028859
0.8312343923391932,0.7684430787318292,0.8783402899028859
0.8060454713592176,0.7336156534825504,0.8606402445006693
0.8060454713592176,0.7336156534825504,0.8606402445006693
0.8060454713592176,0.7336156534825504,0.8606402445006693
0.8060454713592176,0.7336156534825504,0.8606402445006693
0.8060454713592176,0.7336156534825504,0.8606402445006693
0.8060454713592176,0.7336156534825504,0.8606402445006693
