ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9153789551140546,0.8992859463838365,0.9290026296839425
0.8339947127034065,0.8128150632264115,0.8529985081257832
0.7759421395642482,0.7521836952023577,0.7977374292285552
0.731972084988941,0.7066016598086069,0.755541442987542
0.6871947664315649,0.6603961152338479,0.712359124246355
0.6515838331571002,0.6237899171227427,0.6778811206373241
0.6257273318413424,0.5972253531392169,0.6528310633055862
0.5979911912455382,0.5687321506205762,0.6259578337931828
0.5706476576498178,0.5406547240727904,0.5994562292232143
0.544650042267138,0.5139275564688849,0.574293402220475
0.5205379310209367,0.4891088427854311,0.5509903354215471
0.49897718831592724,0.46689034701174087,0.5301851125932376
0.47691357114549504,0.4440935169615657,0.5089615728765221
0.451233609622276,0.41756684651414866,0.4842692088284522
0.4450239727926115,0.41110467009946255,0.4783475505600717
0.42960234997306546,0.3950165055816502,0.4636861927133324
0.4149568153148931,0.3796558462987796,0.44985337240576684
0.39778618847427677,0.3614241493180271,0.43387103693601237
0.39778618847427677,0.3614241493180271,0.43387103693601237
0.39778618847427677,0.3614241493180271,0.43387103693601237
0.39778618847427677,0.3614241493180271,0.43387103693601237
0.39115641866637235,0.35317237433730725,0.4289039350170224
0.39115641866637235,0.35317237433730725,0.4289039350170224
