Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.8666666666666667,0.8270120164675168,0.897794165421371
2,0.7656065959952882,0.7170520860065329,0.8069661294735132
3,0.7049960738123277,0.652939081246557,0.7507680905245286
4,0.6442787086036106,0.5895341448585846,0.6936780808555829
5,0.5949896270710936,0.5386601178954554,0.6467849235023261
6,0.5642804850287144,0.5069971196738504,0.6175300131649368
7,0.5356575618750835,0.47753211241895216,0.5902276691842394
8,0.510150058928651,0.45139155294057254,0.5658046949675205
9,0.4830624451802267,0.42367219978131937,0.539850594655797
10,0.4689926652235212,0.40931372832441765,0.5263436989386221
11,0.4380700719120804,0.3776178639673604,0.4968222503386061
12,0.4216424442153777,0.3608117351840188,0.48113451527159423
13,0.4043146725352939,0.34308783959476064,0.4646084696796195
14,0.38593673287459884,0.3242941213595315,0.4471094576701175
15,0.38593673287459884,0.3242941213595315,0.4471094576701175
16,0.38593673287459884,0.3242941213595315,0.4471094576701175
17,0.3698560356714905,0.30713617529846055,0.4325444994734302
18,0.36145021667895666,0.2981883021227241,0.4249329141210691
19,0.36145021667895666,0.2981883021227241,0.4249329141210691
20,0.34898641610382014,0.2836675030077674,0.41495874231687746
21,0.34898641610382014,0.2836675030077674,0.41495874231687746
22,0.3122510038823655,0.23799733824449967,0.38915878461650383
23,0.3122510038823655,0.23799733824449967,0.38915878461650383
24,0.3122510038823655,0.23799733824449967,0.38915878461650383
