ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9913671953422998,0.9883773656404323,0.9935904092596348
0.9784544293525467,0.9739710585152711,0.9821726370939374
0.9669839394707316,0.961516954144092,0.9716857413053386
0.956498022163881,0.9502501778764434,0.9619769945468137
0.9480569150595605,0.9412251623014732,0.9541140335945579
0.9375740850926134,0.930054249195695,0.9443098374937918
0.9310744380555763,0.9231406870234179,0.9382168512471871
0.9223971366757479,0.9139126582824827,0.9300776897249764
0.9137679619925122,0.9047428849468506,0.921975211552188
0.9075047616758242,0.8980839688888133,0.9160958578828095
0.8962401564106478,0.8861103131509249,0.9055176544488205
0.888248205971317,0.8776113580166581,0.8980150622981093
0.8774965982640287,0.8661644753652166,0.8879322408298482
0.8677120442033044,0.8557461161601676,0.8787568965877685
0.8574055097416132,0.8447455569744144,0.8691145767254539
0.8491559378069603,0.8359030251546573,0.8614289666752651
0.8442827329988858,0.8306532387737418,0.8569116855526117
0.8379611484755993,0.8237773361266891,0.8511086880015307
0.8323587339203661,0.8176300264946061,0.8460123785841629
0.8304924587322036,0.8155530444010314,0.8443398765683902
0.8237949389037182,0.8079655781628278,0.8384529177570503
0.822362252053451,0.8062903198208841,0.8372383978426148
0.822362252053451,0.8062903198208841,0.8372383978426148
