ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9642530984996737,0.9598507942268113,0.9681807280956207
0.9399908965554175,0.9343927393668455,0.9451255029125647
0.9227718440959948,0.9164674119608478,0.9286191796898428
0.9089636732993853,0.9021354861764151,0.9153380734755903
0.8986452002278749,0.8914389289286657,0.9053988540705341
0.891007048119507,0.8835191972109148,0.8980417435381404
0.8829197702557552,0.8751301399424721,0.8902544372962985
0.8747480264839307,0.8666509321104365,0.8823874106863968
0.864870564576931,0.8563974746946658,0.8728815333524
0.8583024637680426,0.8495718075835782,0.8665670101355588
0.8516596104322344,0.8426546738080984,0.8601928641959281
0.8456917766657022,0.8364257661804506,0.8544795830654045
0.8368095905963295,0.8271376084401907,0.8459919962352691
0.8292603021315466,0.8192315129195494,0.8387888325092469
0.8209867918263201,0.8105446116449233,0.8309150589974141
0.8149709403344892,0.8042034461626284,0.825212417263215
0.8114881585381882,0.8005177337597232,0.8219242616866489
0.8075296797160509,0.7962972110409429,0.8182155038807
0.8045071107339576,0.793045843663017,0.8154096729195617
0.8033283457365454,0.7917615813510511,0.814330170237732
0.7990439278926169,0.7870126686352465,0.8104798436645755
0.7954926215464273,0.782991222332726,0.8073651228206247
0.7908201245035704,0.7775271111563126,0.8034223633720711
