Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9802449624654288,0.9740175942162934,0.984991281796652
2,0.9678785415764617,0.9601640119786898,0.9741192652092759
3,0.9580109855231559,0.9492867458182754,0.9652619264328873
4,0.9498654032182824,0.9403635177313342,0.9578873815663401
5,0.9470158070086276,0.9372457010278523,0.9553012451223001
6,0.939487859417144,0.929008180321479,0.9484636752248238
7,0.9325876660993907,0.921470267364372,0.9421808531820152
8,0.9281013754627129,0.9165685940520534,0.9380941577417212
9,0.9227640512587738,0.9107303046906073,0.9332355072975379
10,0.9202272428704332,0.9079457700242977,0.9309329610437352
11,0.9168809619872687,0.904261693203348,0.9279037140211406
12,0.9125662280485052,0.8994915607960473,0.9240125155419961
13,0.9102441765776436,0.8969113420621468,0.9219283237571579
14,0.9069099488246115,0.8931848104969479,0.9189522208159212
15,0.9023799291002129,0.8880927241867667,0.9149312768380679
16,0.8974053980687902,0.8824663460857288,0.9105428377482148
17,0.8930117363891382,0.8774606852049275,0.9066952820436768
18,0.8905067946320857,0.8745650830437874,0.904534213423721
19,0.8833941205535548,0.8662448592815147,0.8984749153481774
20,0.8800668357303776,0.8622849548843532,0.8956931788737207
21,0.8719556206545211,0.8523912171923698,0.8890976332763973
22,0.8693052996190974,0.8490106006419815,0.8870557969624614
23,0.8658556754142593,0.8443524815618557,0.8845936025656304
24,0.8658556754142593,0.8443524815618557,0.8845936025656304
