Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9580258302583019,0.9487006320709975,0.9656866280205105
2,0.9298485999565874,0.9181305623748051,0.939944613469662
3,0.9110071989717058,0.8979490325941645,0.9224672364525284
4,0.9035003709636984,0.8899309992328528,0.9154771114833202
5,0.893348681402309,0.8790904443316601,0.9060163940393325
6,0.8861779896452336,0.8714284813714119,0.899334370749891
7,0.8804525037106985,0.8652972035185539,0.8940084696904382
8,0.8777640991192157,0.8624103383733462,0.8915137116360669
9,0.8727848862392845,0.8570468522431821,0.8869061946246891
10,0.8697197944526678,0.8537292262902718,0.8840826265917203
11,0.8664532412340663,0.8501779641886462,0.8810859942121729
12,0.8558544248275333,0.8386170112226092,0.8713941543196712
13,0.85294665214975,0.8354283371049147,0.8687490843310531
14,0.8508483824027647,0.8331106880573371,0.8668540162540593
15,0.8451149027369778,0.8267309423856634,0.8617142946789469
16,0.842588400785596,0.8238953650155423,0.8594694474873019
17,0.8411627012918804,0.8222712164030129,0.8582223518072098
18,0.8395198053909197,0.8203616816108134,0.8568162720979507
19,0.8376074595927628,0.8180861993166351,0.8552226191079771
20,0.8330303696496332,0.8124862489115912,0.8515331074273697
21,0.8303169156768333,0.8090735662376519,0.849420664852605
22,0.8266591319073319,0.8041676745692713,0.8468180118265096
23,0.8266591319073319,0.8041676745692713,0.8468180118265096
24,0.8266591319073319,0.8041676745692713,0.8468180118265096
