Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9854014598540146,0.9794190712172162,0.9896540915300358
2,0.9768286100341149,0.9695383187450202,0.9823899931847331
3,0.9679123245469878,0.9594707117393552,0.9746189697189476
4,0.9611327662392769,0.9518883956096132,0.9686302134078574
5,0.9594869909546203,0.9500491665765574,0.9671724891027159
6,0.9542786779759763,0.9442218969382007,0.9625582756418652
7,0.9493723608655604,0.9387369818122925,0.9582026594021089
8,0.9448484626177327,0.933682684351148,0.9541805767818147
9,0.9400626889286406,0.9283342046883297,0.9499237406006774
10,0.939329410700147,0.9275103832851694,0.9492743410854376
11,0.9362344208790586,0.9240182423548937,0.9465435941398401
12,0.9320917906981783,0.91932720623739,0.9428997268994243
13,0.9294235890072485,0.9162922615073995,0.9405621671497197
14,0.9265520434181421,0.9130062021977228,0.938060613371946
15,0.9223736802009238,0.908191566804754,0.9344445637886386
16,0.9166517591078667,0.9015655795314951,0.9295167928177854
17,0.9128429567847044,0.8971204509001485,0.9262621158496553
18,0.9099587768264589,0.893702430089675,0.9238357007041932
19,0.9017903856520736,0.8839244675506027,0.9170364975031409
20,0.8979773184822977,0.8792869902278314,0.9139165607303084
21,0.8886476840045594,0.8676572108470634,0.9064898309199637
22,0.8886476840045594,0.8676572108470634,0.9064898309199637
23,0.8847156146063088,0.862154432578528,0.9037919358328624
24,0.8847156146063088,0.862154432578528,0.9037919358328624
