ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9944979367262726,0.9890282674029598,0.9972446390067325
0.9916381295753699,0.9853212014598199,0.9952431608007123
0.9834427731325978,0.9751804678558914,0.988970135718237
0.9779574349557631,0.9686079391161129,0.9845445731542413
0.9738689841407308,0.9637677320303853,0.9811815773312741
0.967868030893384,0.9567239726575947,0.9761781030731895
0.9615004780585591,0.9493046087711592,0.970807510910946
0.950987053348177,0.9371990183758683,0.9618096857235751
0.9418331672731677,0.9267518778862499,0.9538867665679752
0.9374269302332938,0.9217157990098717,0.9500705896398577
0.9338444069330395,0.9175941269011105,0.9469830375420543
0.9274569622891748,0.9102268727891544,0.941486789808958
0.9164485710453867,0.8975586852228408,0.9319878194740695
0.9105739007181727,0.8908138383815637,0.9269053672488812
0.9105739007181727,0.8908138383815637,0.9269053672488812
0.9087778969692216,0.8886888217741017,0.9253943798687794
0.9048775626474655,0.8840266698567731,0.9221456857621404
0.9048775626474655,0.8840266698567731,0.9221456857621404
0.899999516487641,0.8779736593874167,0.918235914698914
0.8971332759892727,0.8743182608802695,0.9160068163330315
0.8938349918863707,0.8700012417562287,0.9135176020216732
0.8938349918863707,0.8700012417562287,0.9135176020216732
0.8883847785212096,0.8618241898973029,0.9101075601578571
