ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9598562013181546,0.9492743061661086,0.968267563687324
0.9355007088969388,0.9225022541938208,0.946382617976636
0.9211184478237503,0.9068895680266192,0.9332534333392516
0.9068111346548904,0.891446057107464,0.9200996513563
0.8982021681866473,0.8821704897495043,0.9121622094198214
0.8906479026846574,0.8740279874851276,0.9051952442280344
0.8803192472565572,0.8628965585160614,0.8956633332527394
0.8777749719754688,0.860146452012162,0.8933208735608777
0.8713878360047534,0.8532086919809165,0.8874659942946108
0.8665467924713937,0.8479357593677571,0.8830392482993161
0.8593682983325771,0.8400988520196395,0.8764887718589797
0.8571390679867085,0.8376496580022785,0.8744667501393545
0.8523505815733748,0.83235753666929,0.8701480811937344
0.8432414913886213,0.8222434419797837,0.8619706794638659
0.8361315294038939,0.8143131221088485,0.8556174304965183
0.8251090798637294,0.8019504105608907,0.8458248217267447
0.8182188161487925,0.7941892636254013,0.8397312952709064
0.8122609121477091,0.7873769965301232,0.8345446155692627
0.8099401666844303,0.7846664284276291,0.8325703173350246
0.8072846251543172,0.7814977845460351,0.8303651421346178
0.8042497205484738,0.7777954845873295,0.8279099786153543
0.7964414708344105,0.7678307781654528,0.8219435799443315
0.7964414708344105,0.7678307781654528,0.8219435799443315
