Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9264990328820113,0.9003914424735053,0.9459690330338075
2,0.9138649551608936,0.8859606523177755,0.9351912911441161
3,0.8984131322475449,0.8684234451093615,0.9218755470754881
4,0.8777863001296166,0.8452523930284427,0.9038709250370015
5,0.8705318678971409,0.8371227272922948,0.8975097643198359
6,0.8551695408166031,0.81989798201573,0.8840251644333106
7,0.8471271940377639,0.8108940311953586,0.8769485888819984
8,0.8356407236101331,0.7979824619686852,0.8668695944177014
9,0.8264240979820798,0.7875876899390617,0.8588022796889764
10,0.8231446372758013,0.783864912820464,0.8559480276861106
11,0.8089524883572533,0.7676493905641822,0.8436691874816655
12,0.8089524883572533,0.7676493905641822,0.8436691874816655
13,0.8089524883572533,0.7676493905641822,0.8436691874816655
14,0.8046032814306007,0.7625185016231013,0.8400211613183516
15,0.8000316718770184,0.7570969690907687,0.8362076658807304
16,0.8000316718770184,0.7570969690907687,0.8362076658807304
17,0.7945520028915593,0.7503639949930558,0.831805099228743
18,0.7945520028915593,0.7503639949930558,0.831805099228743
19,0.7871950399018222,0.74068776316929,0.8263502741049036
20,0.7871950399018222,0.74068776316929,0.8263502741049036
21,0.7769717276953048,0.7260882046311669,0.8195895428609664
22,0.7769717276953048,0.7260882046311669,0.8195895428609664
23,0.7769717276953048,0.7260882046311669,0.8195895428609664
24,0.7769717276953048,0.7260882046311669,0.8195895428609664
