Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
1.0,1.0,1.0
1.0,1.0,1.0
0.991978609625668,0.975337963204653,0.9974058765461761
0.9892154380111121,0.9715188851606104,0.9959392117528543
0.9892154380111121,0.9715188851606104,0.9959392117528543
0.9862358734387898,0.9672193044711644,0.9942532395871468
0.9862358734387898,0.9672193044711644,0.9942532395871468
0.9829263570849684,0.9622820995148271,0.9923161791701542
0.9829263570849684,0.9622820995148271,0.9923161791701542
0.9791458710961798,0.9564602671552509,0.9900725089423789
0.9791458710961798,0.9564602671552509,0.9900725089423789
0.9749969479135684,0.950101818912209,0.9875522675434385
0.9615177274355002,0.9305827409555294,0.9788226128428255
0.9615177274355002,0.9305827409555294,0.9788226128428255
0.9615177274355002,0.9305827409555294,0.9788226128428255
0.9615177274355002,0.9305827409555294,0.9788226128428255
0.9491110470814934,0.9116873829170761,0.9709266460132944
0.9491110470814934,0.9116873829170761,0.9709266460132944
0.9491110470814934,0.9116873829170761,0.9709266460132944
0.9491110470814934,0.9116873829170761,0.9709266460132944
0.9386812553553234,0.8928781873687087,0.9652765860367517
0.9386812553553234,0.8928781873687087,0.9652765860367517
0.9386812553553234,0.8928781873687087,0.9652765860367517
0.9386812553553234,0.8928781873687087,0.9652765860367517
