Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.9940733986779123,0.9913076728417676,0.9959609178137165
2,0.9928572579895366,0.9898576140121812,0.9949720001849262
3,0.9920870041043623,0.988939965420458,0.9943411414169214
4,0.9890922299426869,0.9854042911947519,0.991852179771888
5,0.9868026645955974,0.9827389347923229,0.9899145912659695
6,0.9837654141659402,0.9792303017537289,0.9873166909287973
7,0.9818326726842787,0.9770075226584695,0.985652668150897
8,0.9811484687311889,0.9762182984544305,0.985064393407916
9,0.979690054061949,0.9745279708782663,0.98381470091193
10,0.978917732379598,0.9736296176447217,0.9831545921220712
11,0.9785078003308628,0.9731494498873241,0.982806283929587
12,0.9776214708015774,0.9721008754992351,0.9820597587827173
13,0.9756951230758598,0.9698077399726958,0.9804460757662798
14,0.9756951230758598,0.9698077399726958,0.9804460757662798
15,0.9745458944267722,0.9684064408569193,0.9795049335635354
16,0.9745458944267722,0.9684064408569193,0.9795049335635354
17,0.9731294033011517,0.9666182384585497,0.9783847750108066
18,0.9731294033011517,0.9666182384585497,0.9783847750108066
19,0.9731294033011517,0.9666182384585497,0.9783847750108066
20,0.9731294033011517,0.9666182384585497,0.9783847750108066
21,0.9717392184392932,0.9645262323603152,0.9775026935751867
22,0.9717392184392932,0.9645262323603152,0.9775026935751867
23,0.9717392184392932,0.9645262323603152,0.9775026935751867
24,0.9717392184392932,0.9645262323603152,0.9775026935751867
