Timeline,Abstract from facility WITHOUT CoC accreditation,Abstract from facility WITHOUT CoC accreditation_lower_0.95,Abstract from facility WITHOUT CoC accreditation_upper_0.95
0,1.0,1.0,1.0
1,0.97449330127104,0.9714652131494612,0.9772038319720752
2,0.9559401856892116,0.9520031298316254,0.9595611920479385
3,0.9383579191791338,0.93371766332726,0.9426833748575797
4,0.9268294352060316,0.9217700269221721,0.9315738999558992
5,0.9144420644133539,0.9089587244917329,0.9196099263263883
6,0.9057595956337734,0.8999886008738284,0.9112142299211956
7,0.8974023595986864,0.8913552784426986,0.9031314229882274
8,0.8914329425725307,0.8851867562124875,0.8973593281315093
9,0.8838104878077935,0.8773065427266843,0.889991643248004
10,0.8771769692950226,0.87044139597984,0.8835862084549241
11,0.8704925587219395,0.8635144198123909,0.8771397912617636
12,0.865923043977992,0.8587716086713469,0.8727397155213711
13,0.8595598617809708,0.8521536637035538,0.8666246973745287
14,0.854619862575334,0.8470072600868926,0.8618852333048717
15,0.8519271679041073,0.8441933475428014,0.8593098017416055
16,0.8469517504117022,0.838976897082514,0.8545666611010253
17,0.8424386860222967,0.8342265362455767,0.8502813920482817
18,0.8381580016421021,0.8296937376788547,0.8462415215945849
19,0.8358777427958156,0.82726146862917,0.8441057324324852
20,0.8328574076818283,0.8240089493366536,0.8413049046264395
21,0.8296854806667179,0.8205475757798437,0.8384050682547813
22,0.8262593878353347,0.8167339697246561,0.8353409235600009
23,0.8232438426242566,0.8132780734929267,0.8327338592265738
24,0.8220114416622443,0.8117526556274727,0.8317706277811996
