ANALYTIC abstract from facility WITH CoC accreditation,ANALYTIC abstract from facility WITH CoC accreditation_lower_0.95,ANALYTIC abstract from facility WITH CoC accreditation_upper_0.95
1.0,1.0,1.0
0.9813310018514705,0.9793292497486252,0.9831405767830608
0.965671177357058,0.9629842796562663,0.9681662765697518
0.9531197597111627,0.9499877739510069,0.9560601717351125
0.944654161845405,0.9412469764784548,0.947869272799089
0.9362674518724254,0.9325996677022266,0.9397421494334456
0.9291824683520902,0.9252992572796429,0.932871213240091
0.9232914778389302,0.919229714286195,0.9271571671879936
0.9159901074174853,0.9117055299154496,0.9200759970639492
0.9104153347767655,0.905958723152793,0.9146708253913135
0.9058954829722283,0.9012955257096392,0.9102918844489668
0.9017565087750963,0.8970193692450633,0.9062872877977564
0.8973945779038855,0.8925059767245703,0.9020732398614668
0.8935079339401216,0.8884768875788543,0.8983252130232319
0.8888512890575048,0.8836410718408071,0.8938424562126609
0.8858564229986283,0.8805224700698459,0.890967244397661
0.8829524291049394,0.8774874605064665,0.8881894255195495
0.8814237718523336,0.8758832632943466,0.8867332333358111
0.8779288322335697,0.8721932486295135,0.883424539220094
0.8747129757052419,0.8687760324727664,0.8804001539450464
0.8723405510355772,0.8662315388320898,0.878190567841901
0.8697502953578069,0.8634174970492281,0.8758109984494366
0.8686314056124926,0.8621744589053103,0.8748082497867395
0.8661453397692978,0.8593282688305866,0.8726570186958903
