Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,650,8,36,98.37%,98.37%,99.83%,99.83%,98.54%,98.54%,0.66%,0.66%,0.67%,0.67%
2,1-<2 mo,606,5,32,98.45%,96.85%,99.83%,99.66%,98.62%,97.19%,0.76%,0.99%,0.76%,0.99%
3,2-<3 mo,569,4,40,98.03%,94.95%,99.83%,99.49%,98.17%,95.40%,0.96%,1.34%,0.96%,1.35%
4,3-<4 mo,525,7,38,97.47%,92.58%,99.83%,99.32%,97.63%,93.20%,1.07%,1.63%,1.07%,1.65%
5,4-<5 mo,480,1,24,99.61%,92.22%,99.83%,99.15%,99.63%,92.86%,0.39%,1.66%,0.39%,1.68%
6,5-<6 mo,455,2,34,99.24%,91.54%,99.83%,98.98%,99.39%,92.43%,0.66%,1.75%,0.67%,1.78%
7,6-<7 mo,419,7,28,96.47%,88.40%,99.83%,98.81%,96.63%,89.41%,1.47%,2.10%,1.47%,2.14%
8,7-<8 mo,384,0,26,100.00%,88.40%,99.83%,98.65%,100.00%,89.41%,0.00%,2.10%,0.00%,2.14%
9,8-<9 mo,358,1,23,99.15%,87.71%,99.83%,98.48%,99.29%,88.93%,0.84%,2.18%,0.84%,2.23%
10,9-<10 mo,334,0,18,100.00%,87.71%,99.82%,98.31%,100.00%,88.93%,0.00%,2.18%,0.00%,2.23%
11,10-<11 mo,316,0,29,100.00%,87.71%,99.82%,98.13%,100.00%,88.93%,0.00%,2.18%,0.00%,2.23%
12,11-<12 mo,287,1,36,98.82%,86.76%,99.81%,97.95%,98.98%,88.33%,1.17%,2.33%,1.17%,2.41%
13,12-<13 mo,250,1,18,98.69%,85.74%,99.78%,97.73%,98.88%,87.42%,1.29%,2.48%,1.29%,2.58%
14,13-<14 mo,231,1,22,99.82%,85.56%,99.80%,97.54%,99.82%,87.27%,0.18%,2.49%,0.18%,2.59%
15,14-<15 mo,208,1,23,99.03%,84.69%,99.79%,97.34%,99.06%,86.58%,0.95%,2.62%,0.95%,2.72%
16,15-<16 mo,184,0,24,100.00%,84.69%,99.79%,97.14%,100.00%,86.58%,0.00%,2.62%,0.00%,2.72%
17,16-<17 mo,160,3,24,96.65%,81.96%,99.78%,96.93%,96.86%,84.38%,2.16%,3.05%,2.17%,3.20%
18,17-<18 mo,133,0,20,100.00%,81.96%,99.78%,96.72%,100.00%,84.38%,0.00%,3.05%,0.00%,3.20%
19,18-<19 mo,113,0,22,100.00%,81.96%,99.81%,96.54%,100.00%,84.38%,0.00%,3.05%,0.00%,3.20%
20,19-<20 mo,91,0,23,100.00%,81.96%,99.81%,96.36%,100.00%,84.38%,0.00%,3.05%,0.00%,3.20%
21,20-<21 mo,68,0,20,100.00%,81.96%,99.80%,96.17%,100.00%,84.38%,0.00%,3.05%,0.00%,3.20%
22,21-<22 mo,48,0,15,100.00%,81.96%,99.78%,95.96%,100.00%,84.38%,0.00%,3.05%,0.00%,3.20%
23,22-<23 mo,33,1,12,98.64%,80.66%,99.86%,95.83%,98.64%,83.09%,1.33%,3.30%,1.33%,3.44%
24,23-<24 mo,20,0,20,+,+,99.81%,95.65%,+,+,+,+,+,+
