Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,171",10,77,99.12%,99.12%,99.76%,99.76%,99.35%,99.35%,0.28%,0.28%,0.28%,0.28%
2,1-<2 mo,"1,084",15,65,98.57%,97.70%,99.76%,99.52%,98.81%,98.18%,0.37%,0.45%,0.37%,0.46%
3,2-<3 mo,"1,004",16,53,98.36%,96.10%,99.75%,99.27%,98.61%,96.81%,0.41%,0.60%,0.41%,0.60%
4,3-<4 mo,935,11,40,98.80%,94.95%,99.76%,99.03%,99.04%,95.88%,0.36%,0.68%,0.36%,0.69%
5,4-<5 mo,884,9,49,98.95%,93.95%,99.76%,98.79%,99.19%,95.10%,0.35%,0.75%,0.35%,0.76%
6,5-<6 mo,826,7,51,99.13%,93.13%,99.76%,98.55%,99.37%,94.50%,0.33%,0.81%,0.33%,0.82%
7,6-<7 mo,768,5,49,99.33%,92.51%,99.76%,98.31%,99.57%,94.10%,0.30%,0.85%,0.30%,0.86%
8,7-<8 mo,714,7,39,98.99%,91.57%,99.77%,98.08%,99.22%,93.37%,0.38%,0.91%,0.38%,0.93%
9,8-<9 mo,668,3,45,99.54%,91.15%,99.76%,97.85%,99.77%,93.15%,0.27%,0.94%,0.27%,0.96%
10,9-<10 mo,620,2,33,99.67%,90.85%,99.77%,97.62%,99.90%,93.06%,0.23%,0.96%,0.23%,0.98%
11,10-<11 mo,585,3,38,99.47%,90.36%,99.77%,97.39%,99.70%,92.78%,0.31%,0.99%,0.31%,1.02%
12,11-<12 mo,544,5,36,99.05%,89.51%,99.78%,97.18%,99.27%,92.11%,0.42%,1.06%,0.42%,1.09%
13,12-<13 mo,503,4,28,99.18%,88.77%,99.75%,96.94%,99.43%,91.58%,0.41%,1.11%,0.41%,1.15%
14,13-<14 mo,471,4,32,99.12%,87.99%,99.75%,96.69%,99.37%,91.00%,0.44%,1.17%,0.44%,1.21%
15,14-<15 mo,435,2,33,99.52%,87.57%,99.75%,96.45%,99.77%,90.80%,0.34%,1.20%,0.34%,1.24%
16,15-<16 mo,400,3,43,99.21%,86.88%,99.75%,96.21%,99.46%,90.30%,0.46%,1.25%,0.46%,1.30%
17,16-<17 mo,354,0,43,100.00%,86.88%,99.76%,95.98%,100.0000%*,90.3014%#,0.00%,1.25%,0.00%,1.3036%#
18,17-<18 mo,311,1,54,99.65%,86.57%,99.78%,95.77%,99.87%,90.3014%#,0.35%,1.29%,0.35%,1.3036%#
19,18-<19 mo,256,3,37,98.74%,85.48%,99.78%,95.56%,98.95%,89.45%,0.72%,1.42%,0.73%,1.48%
20,19-<20 mo,216,2,46,98.96%,84.59%,99.79%,95.35%,99.17%,88.72%,0.73%,1.53%,0.73%,1.61%
21,20-<21 mo,168,2,44,98.63%,83.43%,99.77%,95.13%,98.86%,87.71%,0.96%,1.72%,0.96%,1.81%
22,21-<22 mo,122,1,37,99.03%,82.63%,99.79%,94.93%,99.24%,87.04%,0.96%,1.88%,0.96%,1.98%
23,22-<23 mo,84,2,43,96.80%,79.98%,99.80%,94.75%,96.99%,84.42%,2.23%,2.59%,2.23%,2.73%
24,23-<24 mo,39,0,39,+,+,99.85%,94.61%,+,+,+,+,+,+
