Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"2,277",68,97,96.95%,96.95%,99.72%,99.72%,97.22%,97.22%,0.36%,0.36%,0.37%,0.37%
2,1-<2 mo,"2,112",63,95,96.95%,93.99%,99.73%,99.46%,97.21%,94.50%,0.38%,0.51%,0.38%,0.51%
3,2-<3 mo,"1,954",66,87,96.55%,90.74%,99.74%,99.20%,96.80%,91.48%,0.42%,0.63%,0.42%,0.63%
4,3-<4 mo,"1,801",57,82,96.76%,87.80%,99.74%,98.94%,97.01%,88.74%,0.42%,0.72%,0.42%,0.73%
5,4-<5 mo,"1,662",40,120,97.50%,85.61%,99.74%,98.69%,97.76%,86.75%,0.39%,0.78%,0.39%,0.79%
6,5-<6 mo,"1,502",29,82,98.02%,83.91%,99.75%,98.44%,98.26%,85.25%,0.36%,0.83%,0.37%,0.84%
7,6-<7 mo,"1,391",25,81,98.15%,82.36%,99.75%,98.19%,98.40%,83.88%,0.37%,0.87%,0.37%,0.88%
8,7-<8 mo,"1,285",22,87,98.23%,80.90%,99.75%,97.94%,98.47%,82.60%,0.37%,0.91%,0.38%,0.93%
9,8-<9 mo,"1,176",24,77,97.89%,79.19%,99.75%,97.70%,98.13%,81.05%,0.43%,0.95%,0.43%,0.97%
10,9-<10 mo,"1,075",16,66,98.46%,77.98%,99.76%,97.47%,98.70%,80.00%,0.38%,0.98%,0.38%,1.01%
11,10-<11 mo,993,19,68,98.02%,76.43%,99.76%,97.23%,98.26%,78.61%,0.45%,1.03%,0.45%,1.06%
12,11-<12 mo,906,14,82,98.38%,75.19%,99.75%,96.99%,98.62%,77.53%,0.43%,1.06%,0.43%,1.09%
13,12-<13 mo,810,19,53,97.58%,73.37%,99.73%,96.74%,97.83%,75.85%,0.55%,1.12%,0.55%,1.15%
14,13-<14 mo,738,7,63,99.01%,72.64%,99.74%,96.48%,99.27%,75.29%,0.37%,1.14%,0.37%,1.18%
15,14-<15 mo,668,11,60,98.28%,71.39%,99.74%,96.23%,98.53%,74.19%,0.52%,1.18%,0.52%,1.23%
16,15-<16 mo,597,6,38,98.96%,70.65%,99.74%,95.99%,99.22%,73.60%,0.42%,1.21%,0.42%,1.26%
17,16-<17 mo,553,10,63,98.08%,69.30%,99.74%,95.74%,98.34%,72.38%,0.60%,1.26%,0.60%,1.31%
18,17-<18 mo,480,4,72,99.10%,68.67%,99.73%,95.48%,99.36%,71.92%,0.45%,1.28%,0.45%,1.34%
19,18-<19 mo,404,6,68,98.38%,67.56%,99.74%,95.23%,98.63%,70.94%,0.66%,1.34%,0.66%,1.41%
20,19-<20 mo,330,3,62,99.00%,66.88%,99.74%,94.99%,99.25%,70.41%,0.58%,1.38%,0.58%,1.46%
21,20-<21 mo,265,0,55,100.00%,66.88%,99.73%,94.73%,100.0000%*,70.4105%#,0.00%,1.38%,0.00%,1.4557%#
22,21-<22 mo,210,3,66,98.31%,65.75%,99.73%,94.48%,98.57%,69.59%,0.97%,1.51%,0.97%,1.59%
23,22-<23 mo,141,1,65,99.08%,65.14%,99.71%,94.20%,99.36%,69.15%,0.92%,1.61%,0.92%,1.71%
24,23-<24 mo,75,0,75,+,+,99.72%,93.94%,+,+,+,+,+,+
