Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,635,186,23,70.87%,70.87%,99.69%,99.69%,71.07%,71.07%,1.88%,1.88%,1.88%,1.88%
2,1-<2 mo,426,68,19,83.83%,60.20%,99.70%,99.40%,84.06%,60.50%,1.85%,2.00%,1.86%,2.01%
3,2-<3 mo,339,30,11,90.27%,55.00%,99.71%,99.11%,90.52%,55.39%,1.75%,2.04%,1.76%,2.05%
4,3-<4 mo,298,20,20,92.10%,51.48%,99.73%,98.85%,92.34%,51.93%,1.73%,2.04%,1.74%,2.06%
5,4-<5 mo,258,13,13,94.64%,49.35%,99.76%,98.61%,94.83%,49.83%,1.43%,2.05%,1.43%,2.07%
6,5-<6 mo,232,9,14,95.26%,47.61%,99.76%,98.37%,95.48%,48.15%,1.56%,2.05%,1.57%,2.08%
7,6-<7 mo,209,15,15,90.08%,44.02%,99.76%,98.14%,90.28%,44.56%,2.43%,2.06%,2.44%,2.09%
8,7-<8 mo,179,6,10,95.37%,42.40%,99.76%,97.91%,95.60%,42.98%,1.90%,2.06%,1.91%,2.10%
9,8-<9 mo,163,5,10,95.40%,41.17%,99.76%,97.68%,95.61%,41.76%,1.99%,2.06%,2.00%,2.10%
10,9-<10 mo,148,0,16,100.00%,41.17%,99.77%,97.45%,100.00%,41.76%,0.00%,2.06%,0.00%,2.10%
11,10-<11 mo,132,4,16,96.01%,40.08%,99.76%,97.22%,96.21%,40.73%,2.01%,2.07%,2.02%,2.12%
12,11-<12 mo,112,5,9,93.74%,38.32%,99.75%,96.98%,93.97%,38.99%,2.80%,2.11%,2.81%,2.16%
13,12-<13 mo,98,4,5,93.63%,37.18%,99.73%,96.72%,93.84%,37.82%,2.94%,2.10%,2.96%,2.16%
14,13-<14 mo,89,4,9,93.58%,35.87%,99.72%,96.46%,93.80%,36.49%,3.19%,2.12%,3.21%,2.18%
15,14-<15 mo,76,3,7,92.63%,34.36%,99.70%,96.17%,92.89%,34.98%,4.03%,2.19%,4.05%,2.25%
16,15-<16 mo,66,0,10,100.00%,34.36%,99.68%,95.87%,100.00%,34.98%,0.00%,2.19%,0.00%,2.25%
17,16-<17 mo,56,0,7,100.00%,34.36%,99.69%,95.59%,100.00%,34.98%,0.00%,2.19%,0.00%,2.25%
18,17-<18 mo,49,2,9,90.61%,32.25%,99.73%,95.34%,90.84%,32.93%,6.15%,2.46%,6.17%,2.54%
19,18-<19 mo,38,0,7,100.00%,32.25%,99.73%,95.09%,100.00%,32.93%,0.00%,2.46%,0.00%,2.54%
20,19-<20 mo,31,0,8,100.00%,32.25%,99.71%,94.82%,100.00%,32.93%,0.00%,2.46%,0.00%,2.54%
21,20-<21 mo,23,0,8,100.00%,32.25%,99.84%,94.68%,100.00%,32.93%,0.00%,2.46%,0.00%,2.54%
22,21-<22 mo,15,1,3,78.12%,29.95%,99.79%,94.48%,78.21%,30.44%,15.47%,2.82%,15.54%,2.97%
23,22-<23 mo,11,2,7,+,+,99.70%,94.21%,+,+,+,+,+,+
