Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,43,20,1,52.94%,52.94%,99.30%,99.30%,53.32%,53.32%,7.66%,7.66%,7.71%,7.71%
2,1-<2 mo,22,4,1,81.40%,43.09%,99.42%,98.72%,81.87%,43.65%,8.39%,7.65%,8.44%,7.75%
3,2-<3 mo,17,3,1,81.82%,35.26%,99.44%,98.16%,82.28%,35.92%,9.50%,7.48%,9.55%,7.62%
4,3-<4 mo,13,2,0,84.62%,29.83%,99.53%,97.71%,85.01%,30.53%,10.01%,7.25%,10.05%,7.42%
5,4-<5 mo,11,0,0,100.00%,29.83%,99.62%,97.33%,100.0000%*,30.5333%#,0.00%,7.25%,0.00%,7.4165%#
6,5-<6 mo,11,1,0,90.91%,27.12%,99.62%,96.96%,91.26%,27.97%,8.67%,7.08%,8.70%,7.30%
7,6-<7 mo,10,0,0,100.00%,27.12%,99.60%,96.57%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
8,7-<8 mo,10,0,3,100.00%,27.12%,99.60%,96.18%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
9,8-<9 mo,7,0,0,100.00%,27.12%,99.44%,95.65%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
10,9-<10 mo,7,0,0,100.00%,27.12%,99.44%,95.12%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
11,10-<11 mo,7,0,2,100.00%,27.12%,99.44%,94.59%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
12,11-<12 mo,5,0,1,100.00%,27.12%,99.64%,94.25%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
13,12-<13 mo,4,0,0,100.00%,27.12%,99.51%,93.78%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
14,13-<14 mo,4,0,0,100.00%,27.12%,99.51%,93.32%,100.0000%*,27.9711%#,0.00%,7.08%,0.00%,7.2989%#
15,14-<15 mo,4,1,0,75.00%,20.34%,99.51%,92.86%,75.37%,21.90%,21.65%,7.92%,21.76%,8.52%
16,15-<16 mo,3,0,0,100.00%,20.34%,99.80%,92.68%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
17,16-<17 mo,3,0,0,100.00%,20.34%,99.80%,92.50%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
18,17-<18 mo,3,0,0,100.00%,20.34%,99.80%,92.32%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
19,18-<19 mo,3,0,0,100.00%,20.34%,99.80%,92.13%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
20,19-<20 mo,3,0,1,100.00%,20.34%,99.80%,91.95%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
21,20-<21 mo,2,0,0,100.00%,20.34%,99.97%,91.92%,100.0000%*,21.9034%#,0.00%,7.92%,0.00%,8.5234%#
22,21-<22 mo,2,1,0,50.00%,10.17%,99.97%,91.89%,50.02%,11.07%,35.36%,8.21%,35.37%,8.93%
23,22-<23 mo,1,0,0,100.00%,10.17%,99.94%,91.84%,100.0000%*,11.0675%#,0.00%,8.21%,0.00%,8.9327%#
24,23-<24 mo,1,0,1,+,+,99.94%,91.79%,+,+,+,+,+,+
