Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"1,092",116,67,89.04%,89.04%,99.79%,99.79%,89.23%,89.23%,0.96%,0.96%,0.96%,0.96%
2,1-<2 mo,909,88,31,90.15%,80.27%,99.81%,99.59%,90.33%,80.60%,1.00%,1.24%,1.00%,1.24%
3,2-<3 mo,790,73,44,90.49%,72.64%,99.83%,99.42%,90.65%,73.06%,1.06%,1.41%,1.06%,1.42%
4,3-<4 mo,673,57,35,91.30%,66.32%,99.86%,99.29%,91.43%,66.80%,1.10%,1.51%,1.10%,1.52%
5,4-<5 mo,581,37,32,93.45%,61.98%,99.88%,99.17%,93.56%,62.50%,1.04%,1.57%,1.04%,1.59%
6,5-<6 mo,512,30,33,93.95%,58.23%,99.89%,99.07%,94.05%,58.78%,1.07%,1.62%,1.07%,1.64%
7,6-<7 mo,449,14,32,96.77%,56.35%,99.91%,98.97%,96.86%,56.93%,0.85%,1.64%,0.85%,1.66%
8,7-<8 mo,403,9,24,97.70%,55.05%,99.91%,98.89%,97.79%,55.67%,0.76%,1.66%,0.76%,1.68%
9,8-<9 mo,370,13,28,96.35%,53.04%,99.92%,98.80%,96.43%,53.68%,0.99%,1.69%,1.00%,1.71%
10,9-<10 mo,329,11,29,96.50%,51.18%,99.92%,98.72%,96.58%,51.85%,1.04%,1.72%,1.04%,1.75%
11,10-<11 mo,289,10,24,96.39%,49.34%,99.92%,98.64%,96.47%,50.01%,1.12%,1.76%,1.12%,1.78%
12,11-<12 mo,255,8,13,96.78%,47.75%,99.92%,98.57%,96.86%,48.44%,1.12%,1.79%,1.12%,1.81%
13,12-<13 mo,234,8,16,96.46%,46.06%,99.92%,98.49%,96.54%,46.77%,1.23%,1.82%,1.23%,1.85%
14,13-<14 mo,210,7,19,96.51%,44.45%,99.92%,98.40%,96.59%,45.17%,1.30%,1.86%,1.30%,1.89%
15,14-<15 mo,184,7,18,96.00%,42.67%,99.92%,98.32%,96.08%,43.40%,1.48%,1.90%,1.48%,1.93%
16,15-<16 mo,159,3,20,97.99%,41.81%,99.93%,98.26%,98.05%,42.55%,1.15%,1.93%,1.15%,1.96%
17,16-<17 mo,136,2,22,98.40%,41.14%,99.93%,98.19%,98.47%,41.90%,1.12%,1.95%,1.12%,1.99%
18,17-<18 mo,112,6,21,94.09%,38.71%,99.93%,98.12%,94.16%,39.45%,2.34%,2.07%,2.34%,2.11%
19,18-<19 mo,85,2,17,97.39%,37.70%,99.93%,98.05%,97.45%,38.45%,1.82%,2.14%,1.83%,2.18%
20,19-<20 mo,66,0,8,100.00%,37.70%,99.92%,97.97%,100.0000%*,38.4505%#,0.00%,2.14%,0.00%,2.1824%#
21,20-<21 mo,58,0,19,100.00%,37.70%,99.94%,97.91%,100.0000%*,38.4505%#,0.00%,2.14%,0.00%,2.1824%#
22,21-<22 mo,39,1,14,96.88%,36.52%,99.94%,97.85%,96.93%,37.32%,3.08%,2.38%,3.08%,2.43%
23,22-<23 mo,24,1,12,94.44%,34.49%,99.95%,97.81%,94.49%,35.27%,5.40%,2.99%,5.40%,3.05%
24,23-<24 mo,11,0,11,+,+,99.96%,97.76%,+,+,+,+,+,+
