Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,916,17,38,97.94%,97.94%,99.79%,99.79%,98.15%,98.15%,0.53%,0.53%,0.53%,0.53%
2,1-<2 mo,861,15,39,97.42%,95.42%,99.79%,99.58%,97.62%,95.81%,0.68%,0.84%,0.68%,0.84%
3,2-<3 mo,807,19,36,96.81%,92.42%,99.79%,99.38%,97.01%,92.98%,0.76%,1.07%,0.77%,1.08%
4,3-<4 mo,752,18,30,96.96%,89.66%,99.79%,99.17%,97.16%,90.38%,0.78%,1.24%,0.78%,1.26%
5,4-<5 mo,704,9,37,98.30%,88.18%,99.79%,98.96%,98.51%,89.07%,0.61%,1.32%,0.61%,1.34%
6,5-<6 mo,658,4,40,99.10%,87.41%,99.79%,98.75%,99.29%,88.45%,0.48%,1.36%,0.48%,1.39%
7,6-<7 mo,614,10,30,97.71%,85.49%,99.79%,98.55%,97.91%,86.68%,0.79%,1.47%,0.79%,1.50%
8,7-<8 mo,574,8,31,98.50%,84.22%,99.79%,98.34%,98.70%,85.56%,0.62%,1.53%,0.62%,1.57%
9,8-<9 mo,535,9,34,97.31%,82.09%,99.78%,98.13%,97.51%,83.54%,0.97%,1.65%,0.97%,1.70%
10,9-<10 mo,492,8,28,97.90%,80.44%,99.78%,97.92%,98.11%,82.02%,0.87%,1.73%,0.87%,1.79%
11,10-<11 mo,456,7,27,99.01%,79.56%,99.78%,97.70%,99.05%,81.17%,0.37%,1.76%,0.37%,1.81%
12,11-<12 mo,422,5,32,98.43%,78.38%,99.77%,97.48%,98.62%,80.23%,0.83%,1.82%,0.84%,1.89%
13,12-<13 mo,385,4,17,98.84%,77.49%,99.75%,97.24%,99.09%,79.53%,0.70%,1.86%,0.70%,1.95%
14,13-<14 mo,364,3,31,99.50%,77.06%,99.75%,97.00%,99.51%,79.11%,0.29%,1.88%,0.29%,1.96%
15,14-<15 mo,330,10,29,95.84%,74.04%,99.77%,96.77%,96.06%,76.30%,1.48%,2.05%,1.49%,2.16%
16,15-<16 mo,291,7,24,95.88%,71.28%,99.76%,96.55%,96.10%,73.56%,1.66%,2.21%,1.66%,2.33%
17,16-<17 mo,260,4,39,98.71%,70.22%,99.75%,96.31%,98.75%,72.52%,0.64%,2.26%,0.64%,2.38%
18,17-<18 mo,217,1,28,99.73%,70.01%,99.77%,96.09%,99.74%,72.32%,0.27%,2.27%,0.27%,2.39%
19,18-<19 mo,188,1,35,99.48%,69.60%,99.76%,95.87%,99.52%,71.95%,0.51%,2.30%,0.51%,2.42%
20,19-<20 mo,152,1,32,99.59%,69.27%,99.76%,95.64%,99.60%,71.64%,0.41%,2.31%,0.41%,2.44%
21,20-<21 mo,119,2,24,98.70%,68.26%,99.77%,95.43%,98.74%,70.67%,0.92%,2.41%,0.92%,2.53%
22,21-<22 mo,93,3,25,94.91%,64.99%,99.78%,95.22%,95.12%,67.95%,3.45%,3.08%,3.47%,3.31%
23,22-<23 mo,65,0,39,100.00%,64.99%,99.81%,95.04%,100.00%,67.95%,0.00%,3.08%,0.00%,3.31%
24,23-<24 mo,26,1,25,+,+,99.82%,94.87%,+,+,+,+,+,+
