Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,908,25,35,97.19%,97.19%,99.92%,99.92%,97.27%,97.27%,0.55%,0.55%,0.55%,0.55%
2,1-<2 mo,848,13,44,98.43%,95.66%,99.93%,99.85%,98.50%,95.80%,0.43%,0.69%,0.43%,0.69%
3,2-<3 mo,791,15,62,98.03%,93.77%,99.93%,99.78%,98.10%,93.98%,0.50%,0.83%,0.50%,0.83%
4,3-<4 mo,714,8,31,98.85%,92.70%,99.93%,99.72%,98.92%,92.96%,0.40%,0.90%,0.40%,0.91%
5,4-<5 mo,675,5,45,99.23%,91.99%,99.94%,99.65%,99.30%,92.31%,0.34%,0.95%,0.34%,0.95%
6,5-<6 mo,625,3,31,99.51%,91.54%,99.94%,99.59%,99.57%,91.91%,0.28%,0.98%,0.28%,0.98%
7,6-<7 mo,591,5,35,99.13%,90.74%,99.94%,99.53%,99.19%,91.17%,0.39%,1.04%,0.39%,1.04%
8,7-<8 mo,551,6,23,98.89%,89.73%,99.94%,99.46%,98.95%,90.21%,0.45%,1.10%,0.45%,1.11%
9,8-<9 mo,522,3,41,99.40%,89.19%,99.94%,99.40%,99.47%,89.73%,0.34%,1.14%,0.34%,1.15%
10,9-<10 mo,478,4,27,99.14%,88.43%,99.93%,99.33%,99.21%,89.02%,0.43%,1.19%,0.43%,1.20%
11,10-<11 mo,447,5,39,98.83%,87.39%,99.93%,99.26%,98.90%,88.04%,0.52%,1.26%,0.52%,1.27%
12,11-<12 mo,403,2,37,99.48%,86.94%,99.93%,99.19%,99.55%,87.64%,0.37%,1.30%,0.37%,1.31%
13,12-<13 mo,364,5,26,98.58%,85.70%,99.92%,99.12%,98.65%,86.46%,0.63%,1.39%,0.63%,1.41%
14,13-<14 mo,333,3,43,99.04%,84.87%,99.93%,99.05%,99.11%,85.69%,0.55%,1.46%,0.55%,1.47%
15,14-<15 mo,287,1,33,99.63%,84.56%,99.93%,98.98%,99.70%,85.43%,0.37%,1.49%,0.37%,1.50%
16,15-<16 mo,253,1,27,99.58%,84.21%,99.93%,98.92%,99.65%,85.13%,0.42%,1.52%,0.42%,1.54%
17,16-<17 mo,225,2,31,99.05%,83.40%,99.93%,98.84%,99.12%,84.38%,0.67%,1.61%,0.67%,1.63%
18,17-<18 mo,192,0,30,100.00%,83.40%,99.94%,98.78%,100.0000%*,84.3776%#,0.00%,1.61%,0.00%,1.6287%#
19,18-<19 mo,162,1,32,99.32%,82.83%,99.94%,98.72%,99.38%,83.91%,0.68%,1.70%,0.68%,1.72%
20,19-<20 mo,129,1,26,99.14%,82.12%,99.93%,98.65%,99.21%,83.24%,0.86%,1.83%,0.86%,1.85%
21,20-<21 mo,102,1,32,98.84%,81.16%,99.92%,98.56%,98.92%,82.34%,1.16%,2.04%,1.16%,2.07%
22,21-<22 mo,69,1,19,98.32%,79.80%,99.90%,98.47%,98.42%,81.04%,1.67%,2.42%,1.67%,2.46%
23,22-<23 mo,49,0,23,100.00%,79.80%,99.90%,98.37%,100.0000%*,81.0400%#,0.00%,2.42%,0.00%,2.4566%#
24,23-<24 mo,26,0,26,+,+,99.92%,98.29%,+,+,+,+,+,+
