Index,Time Interval,Start,Died,Lost to Follow-up,Observed Interval,Observed Cum,Expected Interval,Expected Cum,Relative Interval,Relative Cum,SE Obs Interval,SE Obs Cum,SE Relative Interval,SE Relative Cum
1,< 1 mo,"52,444","1,845","2,278",96.40%,96.40%,99.77%,99.77%,96.63%,96.63%,0.08%,0.08%,0.08%,0.08%
2,1-<2 mo,"48,321","2,059","1,985",95.65%,92.21%,99.77%,99.54%,95.87%,92.64%,0.09%,0.12%,0.09%,0.12%
3,2-<3 mo,"44,277","1,556","2,044",96.40%,88.89%,99.78%,99.32%,96.62%,89.50%,0.09%,0.14%,0.09%,0.14%
4,3-<4 mo,"40,677","1,236","1,773",96.89%,86.13%,99.78%,99.10%,97.11%,86.92%,0.09%,0.16%,0.09%,0.16%
5,4-<5 mo,"37,668",976,"1,795",97.35%,83.85%,99.78%,98.88%,97.56%,84.79%,0.08%,0.17%,0.08%,0.17%
6,5-<6 mo,"34,897",818,"2,043",97.59%,81.82%,99.78%,98.67%,97.80%,82.92%,0.08%,0.18%,0.08%,0.18%
7,6-<7 mo,"32,036",729,"1,769",97.66%,79.91%,99.79%,98.46%,97.87%,81.16%,0.09%,0.19%,0.09%,0.19%
8,7-<8 mo,"29,538",610,"1,745",97.87%,78.21%,99.79%,98.25%,98.08%,79.60%,0.09%,0.20%,0.09%,0.20%
9,8-<9 mo,"27,183",553,"1,654",97.90%,76.56%,99.79%,98.05%,98.11%,78.09%,0.09%,0.21%,0.09%,0.21%
10,9-<10 mo,"24,976",517,"1,593",97.86%,74.93%,99.79%,97.85%,98.06%,76.58%,0.09%,0.21%,0.09%,0.22%
11,10-<11 mo,"22,866",419,"1,597",98.10%,73.50%,99.79%,97.64%,98.30%,75.28%,0.09%,0.22%,0.09%,0.23%
12,11-<12 mo,"20,850",420,"1,727",97.90%,71.96%,99.80%,97.45%,98.10%,73.85%,0.10%,0.23%,0.10%,0.23%
13,12-<13 mo,"18,703",326,"1,306",98.19%,70.66%,99.78%,97.23%,98.41%,72.68%,0.10%,0.23%,0.10%,0.24%
14,13-<14 mo,"17,071",293,"1,489",98.21%,69.39%,99.78%,97.01%,98.42%,71.53%,0.10%,0.24%,0.10%,0.25%
15,14-<15 mo,"15,289",233,"1,447",98.40%,68.28%,99.78%,96.80%,98.62%,70.54%,0.10%,0.25%,0.10%,0.26%
16,15-<16 mo,"13,609",198,"1,222",98.48%,67.24%,99.78%,96.59%,98.69%,69.62%,0.11%,0.26%,0.11%,0.26%
17,16-<17 mo,"12,189",186,"1,519",98.37%,66.15%,99.78%,96.38%,98.59%,68.63%,0.12%,0.26%,0.12%,0.27%
18,17-<18 mo,"10,484",145,"1,641",98.50%,65.16%,99.79%,96.17%,98.71%,67.75%,0.12%,0.27%,0.12%,0.28%
19,18-<19 mo,"8,698",137,"1,426",98.28%,64.04%,99.79%,95.97%,98.49%,66.73%,0.15%,0.28%,0.15%,0.30%
20,19-<20 mo,"7,135",100,"1,361",98.45%,63.05%,99.79%,95.77%,98.66%,65.83%,0.15%,0.30%,0.15%,0.31%
21,20-<21 mo,"5,674",62,"1,412",98.75%,62.26%,99.79%,95.57%,98.96%,65.15%,0.16%,0.31%,0.16%,0.32%
22,21-<22 mo,"4,200",49,"1,268",98.63%,61.40%,99.78%,95.36%,98.84%,64.39%,0.19%,0.33%,0.20%,0.34%
23,22-<23 mo,"2,883",25,"1,413",98.85%,60.70%,99.79%,95.16%,99.06%,63.79%,0.23%,0.35%,0.23%,0.37%
24,23-<24 mo,"1,445",10,"1,435",+,+,99.78%,94.94%,+,+,+,+,+,+
